Quadrant,ASN,CC,Cone,Percentile,Name
Q3: WASTED TECH,5400,GB,65,38.46212121212121,British Telecommunications (International) 
Q3: WASTED TECH,52872,BR,65,55.98030303030303,VOANET Telecomunicações Ltda.
Q3: WASTED TECH,64126,DO,64,53.208333333333336,"DOMINICAN TELECOM PRIME, DTP, S.R.L."
Q3: WASTED TECH,33650,US,64,29.4703125,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,5089,GB,62,36.642105263157895,Virgin Media Limited
Q3: WASTED TECH,33668,US,62,39.932203389830505,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,196695,RU,62,34.45322580645162,NetOne Rus JSC
Q3: WASTED TECH,15994,HR,61,29.7625,A1 Hrvatska d.o.o.
Q3: WASTED TECH,13876,US,61,38.39333333333333,"FiberLight, LLC"
Q3: WASTED TECH,20965,NL,60,54.849999999999994,GEANT Vereniging
Q3: WASTED TECH,7725,US,59,40.833898305084745,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,19009,US,59,17.400000000000002,Everstream Solutions LLC
Q3: WASTED TECH,26801,US,59,24.50576923076923,"Zito Media, L.P."
Q3: WASTED TECH,266931,BR,59,48.828125,NOVELL INTERNET
Q3: WASTED TECH,30600,US,59,32.46935483870968,Metronet
Q3: WASTED TECH,20632,RU,59,31.945,PJSC MegaFon
Q3: WASTED TECH,262503,BR,58,53.28947368421053,WIKI TELECOMUNICACOES EIRELI
Q3: WASTED TECH,33490,US,58,36.57192982456141,Comcast (Portland/Spokane)
Q3: WASTED TECH,33660,US,57,41.75964912280702,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,25159,RU,57,35.52280701754386,PJSC MegaFon
Q3: WASTED TECH,7459,US,57,18.97142857142857,"Grande Communications Networks, LLC"
Q3: WASTED TECH,1759,FI,56,44.20357142857143,Telia Finland Oyj
Q3: WASTED TECH,262740,BR,55,20.37037037037037,VELOO NET LTDA
Q3: WASTED TECH,8437,AT,55,37.36363636363637,Hutchison Drei Austria GmbH
Q3: WASTED TECH,11272,US,54,24.73076923076923,C Spire Fiber
Q3: WASTED TECH,16086,FI,53,59.82830188679245,DNA Oyj
Q3: WASTED TECH,1853,AT,52,24.6843137254902,ACONET
Q3: WASTED TECH,50606,PL,51,48.059090909090905,Horyzont Technologie Internetowe sp.z.o.o.
Q3: WASTED TECH,6181,US,49,32.04081632653061,Cincinnati Bell Telephone Company LLC
Q3: WASTED TECH,10753,US,49,40.9,"Level 3 Parent, LLC"
Q3: WASTED TECH,21700,US,49,55.333999999999996,"Neptune Networks, LLC"
Q3: WASTED TECH,36086,US,48,25.2625,Telx
Q3: WASTED TECH,13977,US,48,24.364583333333332,Fidium
Q3: WASTED TECH,22645,US,48,24.991666666666664,LEARN
Q3: WASTED TECH,6849,UA,47,46.71666666666667,"JSC ""Ukrtelecom"""
Q3: WASTED TECH,38794,TH,47,56.53,UIH
Q3: WASTED TECH,30517,US,47,23.58,"Missouri Network Alliance, LLC"
Q3: WASTED TECH,33662,US,44,33.40909090909091,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,12271,US,44,29.60909090909091,Charter Communications Inc
Q3: WASTED TECH,31216,GB,42,53.90588235294117,BSO Network Solutions SAS
Q3: WASTED TECH,1237,KR,42,11.104761904761904,Korea Research Environment Open NETwork
Q3: WASTED TECH,10010,JP,41,50.80285714285714,TOKAI Communications Corporation
Q3: WASTED TECH,21508,US,41,14.9175,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,266167,BR,38,39.06666666666667,CELERIX TECNOLOGIA DE TELECOMUNICACOES LTDA
Q3: WASTED TECH,394437,US,38,31.13684210526316,PS Lightwave
Q3: WASTED TECH,1916,BR,37,22.857142857142858,RNP - Rede Nacional de Ensino e Pesquisa
Q3: WASTED TECH,263327,BR,37,30.27027027027027,ONLINE TELECOMUNICACOES LTDA
Q3: WASTED TECH,81,US,37,41.41081081081081,MCNC
Q3: WASTED TECH,25394,DE,37,42.30571428571428,MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
Q3: WASTED TECH,24835,EG,36,14.28611111111111,Vodafone Egypt
Q3: WASTED TECH,17072,MX,36,36.40263157894737,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V."
Q3: WASTED TECH,19151,US,36,46.26797116374872,"BroadbandONE, LLC"
Q3: WASTED TECH,21219,UA,36,47.22222222222222,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""
Q3: WASTED TECH,31261,RU,34,47.05882352941177,PJSC MegaFon
Q3: WASTED TECH,7720,US,33,16.216216216216218,Skywolf Technology LLC
Q3: WASTED TECH,16904,US,33,26.930303030303033,Arvig Enterprises Inc.
Q3: WASTED TECH,22911,US,32,14.7,"SINAP-TIX, LLC"
Q3: WASTED TECH,7004,CL,31,57.688235294117646,TELEFÓNICA CHILE S.A.
Q3: WASTED TECH,1653,EU,31,35.82903225806451,Vetenskapsrådet / SUNET
Q3: WASTED TECH,25019,SA,30,40.689655172413794,Saudi Telecom Company JSC
Q3: WASTED TECH,197103,MT,30,16.129032258064516,Ixaris Systems (Malta) Limited
Q3: WASTED TECH,20552,PL,30,47.0,Horyzont Technologie Internetowe sp.z.o.o.
Q3: WASTED TECH,3262,ES,30,58.92857142857143,"SAREnet, S.A."
Q3: WASTED TECH,40948,US,29,28.448275862068964,Stratus Networks
Q3: WASTED TECH,51465,PL,28,44.56785714285714,M3.NET Sp. z o.o. / Fixmap Group
Q3: WASTED TECH,30722,IT,27,30.01923076923077,Fastweb SpA
Q3: WASTED TECH,668,US,27,0.0,DoD High Performance Computing (Defense Research and Engineering Network)
Q3: WASTED TECH,2153,US,27,0.556,CENIC
Q3: WASTED TECH,52974,BR,26,59.03846153846154,Henet Telecomunicacoes Ltda
Q3: WASTED TECH,855,CA,26,46.400000000000006,Bell Canada
Q3: WASTED TECH,262253,PE,25,58.472,Fiberlux
Q3: WASTED TECH,61678,BR,25,45.716,NETWAY INFORMATICA LTDA
Q3: WASTED TECH,36103,US,24,57.5375,"Central Utah Telephone, Inc."
Q3: WASTED TECH,47272,US,24,35.714285714285715,HYEHOST LLC
Q3: WASTED TECH,267587,BR,24,43.18181818181818,VEL FIBRA
Q3: WASTED TECH,15108,US,24,25.0,Allo Communications LLC
Q3: WASTED TECH,198477,GR,23,59.09090909090909,TI SPARKLE GREECE SA
Q3: WASTED TECH,6848,BE,23,24.41304347826087,Telenet BV
Q3: WASTED TECH,26794,US,22,41.89545454545455,Dakota Carrier Network
Q3: WASTED TECH,25248,CZ,22,44.17619047619048,RADIOKOMUNIKACE a.s.
Q3: WASTED TECH,45049,BE,22,50.0,Mohamed El Bouddunti
Q3: WASTED TECH,22925,US,22,33.33181818181818,"Allied Telecom Group, LLC"
Q3: WASTED TECH,766,ES,22,34.89090909090909,Entidad Publica Empresarial Red.es
Q3: WASTED TECH,15290,US,21,21.11,Zayo Bandwidth
Q3: WASTED TECH,32440,US,21,24.247619047619047,Louisiana Board of Regents/Louisiana Optical Network Initiative (LONI)
Q3: WASTED TECH,264984,BR,20,46.42857142857143,CLICKIP PROVEDORES DE ACESSO LTDA
Q3: WASTED TECH,32298,US,20,11.052631578947368,Centersquare
Q3: WASTED TECH,268568,BR,20,15.0,IMPLANTAR TELECOM SOCIEDADE LIMITADA
Q3: WASTED TECH,29614,GH,20,15.0,TELECEL GHANA AS INTERNATIONAL TRANSIT
Q4: THE SWAMP,4134,CN,65119,58.779272980045796,China Telecom Backbone
Q4: THE SWAMP,4837,CN,47113,59.283891114405584,China Unicom Backbone
Q4: THE SWAMP,9002,GB,46051,59.366449384847826,RETN Limited
Q4: THE SWAMP,3216,RU,25976,57.40820939916716,Vimpelcom PJSC
Q4: THE SWAMP,12389,RU,11475,54.783213820078224,Rostelecom PJSC
Q4: THE SWAMP,52468,PA,5670,56.713675502279244,UFINET PANAMA S.A.
Q4: THE SWAMP,22652,CA,3987,54.58598774885146,Videotron Ltee
Q4: THE SWAMP,9929,CN,1748,37.683083511777305,China Unicom Industrial Internet Backbone
Q4: THE SWAMP,205794,CN,1550,53.2384892086331,JINZE YANG
Q4: THE SWAMP,52025,GB,1377,56.29558282208588,ParadoxNetworks Limited
Q4: THE SWAMP,4766,KR,1302,29.044272445820432,Korea Telecom
Q4: THE SWAMP,13786,US,1023,44.19175946547884,"Seaborn (Seabras USA, LLC)"
Q4: THE SWAMP,35598,RU,884,47.69470720720721,INETCOM CARRIER LLC
Q4: THE SWAMP,12741,PL,784,46.57286295793759,Netia SA
Q4: THE SWAMP,62255,SI,747,49.49949044585988,BiMajLink d.o.o.
Q4: THE SWAMP,6327,CA,607,42.49844720496895,Shaw Communications
Q4: THE SWAMP,9318,KR,551,12.509477756286268,SK Broadband Co Ltd
Q4: THE SWAMP,28917,LT,499,53.69451219512195,"Fiord Networks, UAB"
Q4: THE SWAMP,271253,BR,486,42.81825726141079,LINK BRASIL TELECOMUNICACOES LTDA
Q4: THE SWAMP,37662,MU,479,34.42532751091703,West Indian Ocean Cable Company (WIOCC)
Q4: THE SWAMP,2497,JP,462,57.58,Internet Initiative Japan Inc.
Q4: THE SWAMP,3326,UA,415,54.14230769230768,Datagroup PJSC
Q4: THE SWAMP,11537,US,409,52.40406504065041,Internet2
Q4: THE SWAMP,212895,DE,399,39.74959349593496,Johannes Ernst
Q4: THE SWAMP,50509,RU,393,44.74642857142857,Transroute.Net
Q4: THE SWAMP,11432,BR,313,37.054140127388536,Telium Telecomunicações Ltda
Q4: THE SWAMP,29076,RU,305,51.728911564625854,Citytelecom LLC
Q4: THE SWAMP,19551,US,300,50.8198347107438,Incapsula Inc
Q4: THE SWAMP,7474,AU,289,50.75268817204301,SingTel Optus Pty Ltd
Q4: THE SWAMP,7473,SG,289,52.662835249042146,Singapore Telecommunications Ltd
Q4: THE SWAMP,29226,RU,280,36.99390243902439,MasterTel
Q4: THE SWAMP,3255,UA,266,49.1777358490566,Ukrainian Academic and Research Network
Q4: THE SWAMP,2516,JP,259,48.397835497835494,KDDI Corporation
Q4: THE SWAMP,12912,PL,254,42.566265060240966,T-Mobile Polska S.A.
Q4: THE SWAMP,34872,BE,251,48.96666666666666,Servperso Systems
Q4: THE SWAMP,198949,IL,245,50.965503875968984,Radware
Q4: THE SWAMP,263009,BR,236,47.42326530612245,FORTE TELECOM LTDA.
Q4: THE SWAMP,8732,RU,235,23.325499999999998,JSC Comcor
Q4: THE SWAMP,13536,US,230,31.195652173913043,"FirstLight Networks, LLC"
Q4: THE SWAMP,53181,BR,227,47.399163179916314,K2 Telecom e Multimidia LTDA ME
Q4: THE SWAMP,20115,US,222,31.94072398190045,Charter Communications LLC
Q4: THE SWAMP,35320,UA,211,58.47971698113208,Eurotranstelecom Ltd
Q4: THE SWAMP,32097,US,210,59.853781512605046,"WholeSale Internet, Inc."
Q4: THE SWAMP,8881,DE,208,56.6132596685083,1&1 Versatel GmbH
Q4: THE SWAMP,263903,BR,204,45.690862944162426,INFORBARRA TELECOM
Q4: THE SWAMP,60171,ES,199,53.067027027027024,AFR-IX TELECOM S.A.
Q4: THE SWAMP,8641,RU,198,46.99636363636364,"LLC ""Nauka-Svyaz"""
Q4: THE SWAMP,262663,BR,192,42.07705882352941,METROFLEX TELECOMUNICACOES LTDA
Q4: THE SWAMP,201706,RU,192,40.07486338797814,SERVICEPIPE LLC
Q4: THE SWAMP,702,US,186,29.03641304347826,Verizon Business - EMEA
Q4: THE SWAMP,265269,BR,186,40.147894736842105,MEGA TELE INFORMATICA
Q4: THE SWAMP,1828,US,181,22.684146341463414,PacketFabric / Unitas Global
Q4: THE SWAMP,32098,US,181,45.96923076923077,Flō Networks (Transtelco Inc.)
Q4: THE SWAMP,37282,NG,181,24.148780487804878,Mainone Cable Company
Q4: THE SWAMP,15164,US,176,23.559659090909086,Unite Private Networks LLC.
Q4: THE SWAMP,52925,BR,173,50.45320512820513,Ascenty Data Centers e Telecomunicações S/A
Q4: THE SWAMP,20055,US,172,50.70813953488373,Ziply Fiber
Q4: THE SWAMP,11404,US,170,36.495999999999995,Wave Broadband
Q4: THE SWAMP,37271,ZA,167,49.301376146788996,Workonline Communications(Pty) Ltd
Q4: THE SWAMP,269096,BR,167,44.510404624277456,NORTH TECNOLOGIA
Q4: THE SWAMP,1680,IL,165,57.1754601226994,Cellcom Fixed Line Communication L.P
Q4: THE SWAMP,1820,US,163,49.85178571428572,WNET TELECOM USA Corp.
Q4: THE SWAMP,40264,US,163,31.630177514792898,Charter Communications LLC
Q4: THE SWAMP,21949,CA,162,35.27469135802469,Beanfield Technologies Inc.
Q4: THE SWAMP,21574,BR,162,33.41927710843374,Century Telecom Ltda
Q4: THE SWAMP,44324,US,153,32.48092105263157,MoeDove LLC
Q4: THE SWAMP,52573,BR,151,44.079268292682926,Une Telecom Ltda
Q4: THE SWAMP,4761,ID,145,56.74545454545454,PT Indosat Tbk
Q4: THE SWAMP,55002,US,145,51.59642857142857,"F5, Inc."
Q4: THE SWAMP,15694,PL,144,39.37517241379311,Atman Sp. z o.o.
Q4: THE SWAMP,8551,IL,140,52.475,Bezeq International Ltd.
Q4: THE SWAMP,26615,BR,140,34.027631578947364,TIM S/A
Q4: THE SWAMP,21497,UA,133,52.38613138686131,Vodafone Ukraine
Q4: THE SWAMP,17378,US,129,24.57698412698413,"TierPoint, LLC"
Q4: THE SWAMP,3573,US,125,55.94867256637168,Accenture LLP
Q4: THE SWAMP,8400,RS,125,56.3816,Telekom Srbija a.d.
Q4: THE SWAMP,28126,BR,124,38.99508196721312,BRISANET SERVICOS DE TELECOMUNICACOES S.A
Q4: THE SWAMP,12400,IL,122,55.46896551724138,Partner Communications Ltd.
Q4: THE SWAMP,41051,CH,119,16.194690265486727,Freetransit Project (Openfactory GmbH)
Q4: THE SWAMP,29169,FR,112,46.28947368421053,GANDI SAS
Q4: THE SWAMP,12357,ES,106,57.43695652173913,VODAFONE ESPANA S.A.U.
Q4: THE SWAMP,33763,MU,106,34.38333333333333,Paratus Telecommunications Limited
Q4: THE SWAMP,37613,GH,106,22.547058823529415,DOLPHIN TELECOMMUNICATION LIMITED
Q4: THE SWAMP,53356,CA,104,55.1747572815534,Free Range Cloud Hosting Inc.
Q4: THE SWAMP,199599,RU,104,43.58252427184466,"Telecom-Birzha, LLC"
Q4: THE SWAMP,2711,US,103,27.76153846153846,Spirit Communications
Q4: THE SWAMP,28716,IT,103,59.818000000000005,Retelit Digital Services S.p.A.
Q4: THE SWAMP,8772,UA,102,37.15688073394495,NetAssist LLC
Q4: THE SWAMP,33132,US,101,14.484000000000002,Zayo Bandwidth
Q4: THE SWAMP,28220,BR,100,47.14329896907216,Alares Internet
Q4: THE SWAMP,15895,UA,99,48.59090909090909,"""Kyivstar"" PJSC"
Q4: THE SWAMP,52873,BR,98,47.12142857142857,Softdados Telecomunicações
Q4: THE SWAMP,2686,US,98,21.783838383838383,"AT&T Enterprises, LLC"
Q4: THE SWAMP,44600,UA,97,50.26304347826087,"""GIGATRANS UKRAINE"", LLC"
Q4: THE SWAMP,1267,IT,97,54.62061855670103,WIND TRE S.P.A.
Q4: THE SWAMP,703,US,96,32.03263157894737,Verizon Business - APAC
Q4: THE SWAMP,209533,CH,96,12.421052631578947,iFog GmbH - BGPTunnel
Q4: THE SWAMP,268624,BR,95,58.595652173913045,Gamers Club Ltda
Q4: THE SWAMP,262907,BR,93,42.80340909090909,Brasil TecPar
Q4: THE SWAMP,11351,US,93,14.491397849462366,Charter Communications Inc
Q4: THE SWAMP,8529,AE,89,48.98160919540229,Zain Omantel International FZ-LLC
Q4: THE SWAMP,2854,RU,89,27.03777777777778,LLC Orange Business Services
Q4: THE SWAMP,27064,US,89,0.0,Defense Information Systems Agency (DISA)
Q4: THE SWAMP,12963,UA,87,46.59090909090909,"Scientific Industrial Firm ""Volz"" Ltd"
Q4: THE SWAMP,10103,HK,87,41.98095238095238,HK Broadband Network Ltd.
Q4: THE SWAMP,16637,ZA,85,35.2625,MTN SA (Bayobab)
Q4: THE SWAMP,31898,US,84,33.36931818181819,Oracle Cloud
Q4: THE SWAMP,5056,US,79,23.662337662337666,Aureon Network Services
Q4: THE SWAMP,4808,CN,78,52.28791208791208,China Unicom Beijing Province Network
Q4: THE SWAMP,28260,BR,76,39.36891891891892,ALTA REDE CORPORATE NETWORK TELECOM LTDA - EPP
Q4: THE SWAMP,265038,BR,76,34.63880597014926,TELFO SERVICO DE TELECOMUNICACOES LTDA
Q4: THE SWAMP,11426,US,75,27.807999999999993,Charter Communications Inc
Q4: THE SWAMP,35708,DE,75,14.583333333333334,4b42 UG
Q4: THE SWAMP,57724,RU,75,40.22608695652174,DDOS-GUARD LTD
Q4: THE SWAMP,29838,US,74,28.59122807017544,"Atlantic Metro Communications II, Inc."
Q4: THE SWAMP,264997,BR,73,24.358974358974358,Direct Telecom Ltda
Q4: THE SWAMP,263276,BR,73,55.12500000000001,BBG TELECOM LTDA
Q4: THE SWAMP,59692,AE,71,49.582,IQWeb FZ-LLC
Q4: THE SWAMP,33363,US,70,29.444117647058825,"Charter Communications, Inc"
Q4: THE SWAMP,8452,EG,70,22.192857142857143,Telecom Egypt
Q4: THE SWAMP,7385,US,70,34.471014492753625,Zayo (fka Allstream)
Q4: THE SWAMP,263966,BR,69,24.666666666666668,WorldWifi
Q4: THE SWAMP,207841,GB,69,27.692307692307693,Inferno Communications Ltd
Q4: THE SWAMP,8767,DE,67,48.092063492063495,M-net Telekommunikations GmbH
Q4: THE SWAMP,3754,US,67,30.84328358208955,NYSERNet
Q4: THE SWAMP,268314,BR,67,40.60545454545455,SUPORTI TELECOM
Q4: THE SWAMP,62943,US,67,29.30735294117647,"Missouri Network Alliance, LLC"
Q4: THE SWAMP,35819,SA,65,58.52615384615385,Etihad Etisalat (Mobily)
Q4: THE SWAMP,4847,CN,65,51.64848484848484,China Telecom Beijing Province Network
Q4: THE SWAMP,53115,BR,65,52.38095238095238,ISPX Solucoes em Telecomunicacoes SPE Ltda
Q4: THE SWAMP,8473,SE,65,54.7125,Bahnhof AB
Q4: THE SWAMP,35000,RU,64,30.966666666666665,"JSC ""Severen-Telecom"""
Q4: THE SWAMP,2687,US,64,25.796774193548387,"AT&T Enterprises, LLC"
Q4: THE SWAMP,306,US,64,0.0,United States Department of Defense (DoD)
Q4: THE SWAMP,262355,BR,63,36.73492063492064,VSX Networks
Q4: THE SWAMP,4515,HK,62,27.796666666666667,PCCW IMS Ltd (PCCW Business Internet Access)
Q4: THE SWAMP,6789,RU,62,32.47741935483871,CRELCOM LLC
Q4: THE SWAMP,14868,BR,61,20.455,Ligga Telecomunicações S.A.
Q4: THE SWAMP,9848,KR,61,1.660655737704918,SEJONG NETWORKS
Q4: THE SWAMP,262761,BR,60,47.88412698412698,Sinal Br Telecom Ltda
Q4: THE SWAMP,719,FI,59,50.88813559322034,Elisa Oyj
Q4: THE SWAMP,28189,BR,59,43.73015873015873,NOVVACORE
Q4: THE SWAMP,262191,CO,59,58.15806451612904,LIBERTY NETWORKS DE COLOMBIA S.A.S
Q4: THE SWAMP,25899,US,59,45.03225806451613,LS Networks
Q4: THE SWAMP,262847,BR,58,26.923076923076923,DBUG TELECOM LTDA
Q4: THE SWAMP,24724,PL,58,56.206896551724135,Atman Sp. z o.o.
Q4: THE SWAMP,26677,CA,58,59.75614035087719,ORION
Q4: THE SWAMP,12695,RU,58,32.029310344827586,LLC Digital Network
Q4: THE SWAMP,28173,BR,57,48.35322580645161,Dinamica Telecomunicacoes Ltda
Q4: THE SWAMP,28198,BR,57,47.51147540983606,SEMPRE TELECOMUNICACOES LTDA
Q4: THE SWAMP,3302,IT,56,58.028301886792455,Retelit Digital Services S.p.A.
Q4: THE SWAMP,271493,BR,56,38.46153846153846,SPEED NET PEDRA
Q4: THE SWAMP,197068,RU,55,51.92884615384616,High Load Lab (Qrator)
Q4: THE SWAMP,2860,PT,55,53.589285714285715,"NOS COMUNICACOES, S.A."
Q4: THE SWAMP,3204,EE,55,30.18867924528302,xTom OU
Q4: THE SWAMP,600,US,55,1.5145454545454544,OARnet
Q4: THE SWAMP,17922,ID,55,59.885714285714286,PT Indosat Tbk
Q4: THE SWAMP,5391,HR,54,56.12244897959184,Hrvatski Telekom d.d.
Q4: THE SWAMP,34309,DE,54,53.88297872340426,Link11 GmbH
Q4: THE SWAMP,6697,BY,53,40.68333333333334,Beltelecom
Q4: THE SWAMP,29465,NG,53,24.588709677419356,MTN NIGERIA Communication limited
Q4: THE SWAMP,54113,US,52,45.17319587628866,"Fastly, Inc."
Q4: THE SWAMP,31042,RS,52,47.16981132075472,Yettel d.o.o.
Q4: THE SWAMP,5578,SK,52,52.81379310344828,"SWAN, a.s."
Q4: THE SWAMP,49063,RU,51,32.35294117647059,Data Storage Center JSC
Q4: THE SWAMP,25180,GB,51,34.666,Exponential-E Ltd.
Q4: THE SWAMP,7342,US,51,17.824528301886794,VeriSign Infrastructure & Operations
Q4: THE SWAMP,36994,ZA,50,31.33207547169811,Vodacom
Q4: THE SWAMP,43727,RU,50,39.275999999999996,JSC KVANT-TELEKOM
Q4: THE SWAMP,11232,US,50,55.593999999999994,Midcontinent Communications
Q4: THE SWAMP,11967,EE,50,36.170212765957444,Hop179 OU
Q4: THE SWAMP,22677,US,50,25.0,Charter Communications LLC
Q4: THE SWAMP,28761,RU,50,45.528,CrimeaCom South LLC
Q4: THE SWAMP,63473,US,49,50.0,"HostHatch, LLC"
Q4: THE SWAMP,13807,US,49,30.863265306122454,Great Plains Communications LLC
Q4: THE SWAMP,27552,US,48,45.85208333333333,"TowardEX Technologies International, Inc."
Q4: THE SWAMP,45177,NZ,47,58.60208333333333,Devoli
Q4: THE SWAMP,12406,BY,47,38.13250000000001,Business Network Ltd
Q4: THE SWAMP,262999,BR,47,44.72708333333333,IVI TECNOLOGIA E COMUNICAÇÃO LTDA
Q4: THE SWAMP,4648,NZ,47,43.09574468085106,Spark New Zealand
Q4: THE SWAMP,11260,CA,46,58.27727272727273,EastLink
Q4: THE SWAMP,266409,BR,46,37.77777777777778,SECW TELECOM
Q4: THE SWAMP,53180,BR,46,35.0,INFORTEL COMUNICACOES LTDA
Q4: THE SWAMP,16713,US,45,39.038636363636364,Northwest Open Access Network
Q4: THE SWAMP,11096,US,44,26.525000000000002,FloridaNet
Q4: THE SWAMP,3561,US,44,15.911111111111111,Lumen (ex. Savvis)
Q4: THE SWAMP,52871,BR,44,42.21086956521739,TASCOM TELECOMUNICAÇÕES LTDA
Q4: THE SWAMP,4922,US,44,32.80909090909091,Shenandoah Cable Television LLC
Q4: THE SWAMP,9145,DE,44,54.215384615384615,EWE TEL GmbH
Q4: THE SWAMP,9381,HK,43,30.890697674418604,HKBN Enterprise Solutions HK Limited
Q4: THE SWAMP,46450,US,43,39.99318181818182,"Pilot Fiber, Inc."
Q4: THE SWAMP,25227,RU,43,38.13488372093023,JSC Avantel
Q4: THE SWAMP,9457,KR,43,6.620930232558139,DREAMLINE CO.
Q4: THE SWAMP,33154,US,43,28.00930232558139,DQE Communications LLC
Q4: THE SWAMP,8595,RU,42,22.15714285714286,OOO WestCall Ltd.
Q4: THE SWAMP,3816,CO,42,51.827659574468086,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
Q4: THE SWAMP,6325,US,42,41.11666666666667,Illinois Century Network
Q4: THE SWAMP,4812,CN,42,57.17727272727273,China Telecom Shanghai Province Network
Q4: THE SWAMP,35179,PL,42,56.55365853658536,Korbank S. A.
Q4: THE SWAMP,12083,US,41,34.715555555555554,WideOpenWest Finance LLC
Q4: THE SWAMP,4181,US,41,35.88333333333333,TDS TELECOM
Q4: THE SWAMP,43668,UA,41,23.509756097560974,"""AS43668"" LLC"
Q4: THE SWAMP,19332,MX,40,48.57,"Marcatel Com, S.A. de C.V."
Q4: THE SWAMP,9425,CN,40,0.0,Future Internet Technology Infrastructure (FITI)
Q4: THE SWAMP,21413,DE,40,42.82820512820513,Envia Tel GmbH
Q4: THE SWAMP,262532,BR,40,34.45945945945946,NET ONDA SERVICOS DE INTERNET LTDA
Q4: THE SWAMP,38022,NZ,39,36.34411764705882,REANNZ National Research and Education Network
Q4: THE SWAMP,21559,PR,39,23.405128205128204,OSNET
Q4: THE SWAMP,38272,CN,39,0.0,China Education and Research Network (CERNET)
Q4: THE SWAMP,12042,US,39,23.646153846153844,Fidium
Q4: THE SWAMP,53158,BR,39,40.13157894736842,Net Turbo Telecom
Q4: THE SWAMP,266445,BR,39,47.145,SEA TELECOM LTDA
Q4: THE SWAMP,48858,RU,39,40.18035714285714,"JSC ""ER-Telecom Holding"""
Q4: THE SWAMP,2200,FR,39,46.274358974358975,Renater
Q4: THE SWAMP,52587,BR,38,32.86944444444444,iFibra Telecom
Q4: THE SWAMP,262494,BR,38,32.89473684210526,Virtex Telecom
Q4: THE SWAMP,23910,CN,37,17.267567567567568,China Next Generation Internet CERNET2
Q4: THE SWAMP,34772,MK,37,46.28108108108108,NEOTEL AD Skopje
Q4: THE SWAMP,12722,RU,37,27.994594594594595,RECONN LLC
Q4: THE SWAMP,25645,US,37,39.910810810810815,"Momentum Telecom, Inc."
Q4: THE SWAMP,8422,DE,37,40.435135135135134,NetCologne
Q4: THE SWAMP,327708,RW,37,31.692307692307693,Airtel Rwanda Ltd
Q4: THE SWAMP,3112,US,37,2.3138888888888887,OARnet
Q4: THE SWAMP,214757,CZ,36,38.46153846153846,Jakub Krsa
Q4: THE SWAMP,28202,BR,36,33.556666666666665,Master Internet
Q4: THE SWAMP,13415,US,35,20.177142857142858,"FirstDigital Communications, LLC"
Q4: THE SWAMP,28158,BR,35,47.878787878787875,Ampernet Telecomunicações Ltda
Q4: THE SWAMP,12654,NL,35,57.03783783783784,RIPE NCC - RIS
Q4: THE SWAMP,10490,US,35,32.37714285714286,Georgia Institute of Technology
Q4: THE SWAMP,9905,ID,35,53.03409090909091,PT Link Net Tbk
Q4: THE SWAMP,29695,NO,35,47.35142857142858,Lyse Tele AS
Q4: THE SWAMP,293,US,35,41.245714285714286,ESnet
Q4: THE SWAMP,22974,US,34,22.55,Charter Communications LLC
Q4: THE SWAMP,13329,US,34,42.845454545454544,"Kansas Fiber Network, LLC"
Q4: THE SWAMP,22909,US,34,27.85151515151515,"Comcast Cable Communications, LLC"
Q4: THE SWAMP,50581,UA,34,43.17777777777778,Ukrainian Telecommunication Group LLC
Q4: THE SWAMP,5384,AE,34,49.379411764705885,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Q4: THE SWAMP,30036,US,34,23.529411764705884,Mediacom Communications Corp
Q4: THE SWAMP,393577,US,34,40.7764705882353,Tritan Development
Q4: THE SWAMP,263629,BR,34,56.82571428571429,VIBRA ARTEFATOS LTDA
Q4: THE SWAMP,37061,KE,34,2.9411764705882355,Safaricom Limited
Q4: THE SWAMP,52840,BR,34,48.148148148148145,UFINET BRASIL S.A.
Q4: THE SWAMP,11492,US,34,24.58235294117647,"CABLE ONE, INC."
Q4: THE SWAMP,31117,SK,34,46.18333333333333,ENERGOTEL a.s.
Q4: THE SWAMP,16302,FI,34,58.800000000000004,Suomi Communications Oy
Q4: THE SWAMP,5488,BE,33,39.39393939393939,Proximus NV
Q4: THE SWAMP,263073,BR,33,30.303030303030305,DTEL TELECOM
Q4: THE SWAMP,7782,US,33,17.94242424242424,"Alaska Communications Systems Group, Inc."
Q4: THE SWAMP,273478,BR,33,43.05416666666667,Sage Networks
Q4: THE SWAMP,12213,US,33,27.764705882352942,Centersquare
Q4: THE SWAMP,8283,NL,33,41.07142857142857,Netwerkvereniging Coloclue
Q4: THE SWAMP,4213,US,33,52.660000000000004,Krypt Technologies
Q4: THE SWAMP,40850,US,33,31.03448275862069,UPIX NETWORKS INTERNATIONAL LLC
