Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
34691,31869,0,2,0
34692,61699,0,2,0
34693,208228,0,1,0
34694,207470,0,2,0
34695,9528,0,1,0
34696,24209,0,5,0
34697,142895,0,1,0
34698,270636,0,2,0
34699,49779,0,2,0
34700,47082,0,1,0
34701,206192,0,3,0
34702,42107,0,2,0
34703,263220,0,1,0
34704,34893,0,1,0
34705,26379,0,1,0
34706,60101,0,2,0
34707,19518,0,6,0
34708,200814,0,2,0
34709,394209,0,1,0
34710,146244,0,1,0
34711,269818,0,1,0
34712,59246,0,2,0
34713,50031,0,3,0
34714,138005,0,8,0
34715,59462,0,3,0
34716,200638,0,3,0
34717,394174,0,1,0
34718,37110,0,1,0
34719,144090,0,1,0
34720,40120,0,1,0
34721,138844,0,1,0
34722,1563,0,1,0
34723,136317,0,1,0
34724,14414,0,2,0
34725,207802,0,2,0
34726,200682,0,2,0
34727,214719,0,1,0
34728,208406,0,2,0
34729,14748,0,1,0
34730,62435,0,1,0
34731,268685,0,2,0
34732,48699,0,2,0
34733,147189,0,2,0
34734,24982,0,1,0
34735,136324,0,2,0
34736,132682,0,1,0
34737,1712,0,2,0
34738,40732,0,1,0
34739,266458,0,1,0
34740,141389,0,6,0
34741,27205,0,3,0
34742,201703,0,1,0
34743,48737,0,2,0
34744,22197,0,1,0
34745,394443,0,1,0
34746,33644,0,1,0
34747,34853,0,4,0
34748,33374,0,1,0
34749,51428,0,2,0
34750,143573,0,1,0
34751,60217,0,1,0
34752,152213,0,2,0
34753,263782,0,1,0
34754,12436,0,2,0
34755,142945,0,1,0
34756,10725,0,3,0
34757,40757,0,1,0
34758,20388,0,3,0
34759,144954,0,1,0
34760,138178,0,1,0
34761,136972,0,5,0
34762,26884,0,2,0
34763,131705,0,5,0
34764,134573,0,2,0
34765,271548,0,2,0
34766,52887,0,2,0
34767,271479,0,4,0
34768,7762,0,1,0
34769,1819,0,2,0
34770,21010,0,2,0
34771,24283,0,2,0
34772,146683,0,1,0
34773,26039,0,4,0
34774,42745,0,3,0
34775,137009,0,1,0
34776,143960,0,1,0
34777,212320,0,1,0
34778,209991,0,4,0
34779,51975,0,3,0
34780,198019,0,1,0
34781,59957,0,2,0
34782,28675,0,2,0
34783,210908,0,1,0
34784,265702,0,1,0
34785,50045,0,4,0
34786,15951,0,3,0
34787,146047,0,1,0
34788,141620,0,2,0
34789,57456,0,3,0
34790,398056,0,2,0
34791,60089,0,2,0
34792,144681,0,1,0
34793,19728,0,1,0
34794,214339,0,1,0
34795,206261,0,2,0
34796,29342,0,1,0
34797,18516,0,4,0
34798,32413,0,3,0
34799,263902,0,1,0
34800,25845,0,1,0
34801,328945,0,2,0
34802,26499,0,2,0
34803,205332,0,6,0
34804,39294,0,2,0
34805,51035,0,1,0
34806,202903,0,2,0
34807,266940,0,2,0
34808,17397,0,1,0
34809,209567,0,1,0
34810,269641,0,4,0
34811,29875,0,1,0
34812,63165,0,2,0
34813,38471,0,2,0
34814,49622,0,1,0
34815,20035,0,2,0
34816,145672,0,1,0
34817,58302,0,1,0
34818,43536,0,1,0
34819,30268,0,1,0
34820,395194,0,4,0
34821,37904,0,5,0
34822,396485,0,1,0
34823,4890,0,1,0
34824,36194,0,1,0
34825,25318,0,1,0
34826,136909,0,2,0
34827,201708,0,1,0
34828,45609,0,1,0
34829,393531,0,1,0
34830,52016,0,7,0
34831,145261,0,1,0
34832,58696,0,1,0
34833,395791,0,1,0
34834,687,0,1,0
34835,142530,0,1,0
34836,45731,0,3,0
34837,154136,0,1,0
34838,138968,0,11,0
34839,134213,0,1,0
34840,56442,0,1,0
34841,265329,0,1,0
34842,266749,0,1,0
34843,22005,0,2,0
34844,34567,0,4,0
34845,44736,0,1,0
34846,144660,0,1,0
34847,138164,0,1,0
34848,41755,0,1,0
34849,210065,0,2,0
34850,27365,0,2,0
34851,203206,0,2,0
34852,144363,0,1,0
34853,146099,0,1,0
34854,144367,0,1,0
34855,26579,0,3,0
34856,13456,0,2,0
34857,394287,0,1,0
34858,147193,0,2,0
34859,16574,0,3,0
34860,40574,0,1,0
34861,270318,0,1,0
34862,26325,0,2,0
34863,213657,0,1,0
34864,31822,0,2,0
34865,34213,0,1,0
34866,31067,0,2,0
34867,263062,0,2,0
34868,397684,0,1,0
34869,266160,0,1,0
34870,14882,0,1,0
34871,63454,0,3,0
34872,52822,0,1,0
34873,37421,0,2,0
34874,142297,0,1,0
34875,268115,0,1,0
34876,401839,0,2,0
34877,214530,0,2,0
34878,38066,0,2,0
34879,329240,0,1,0
34880,205335,0,1,0
34881,395878,0,4,0
34882,142509,0,1,0
34883,29483,0,1,0
34884,14478,0,2,0
34885,15533,0,4,0
34886,147022,0,2,0
34887,134783,0,3,0
34888,25234,0,6,0
34889,136003,0,1,0
34890,133831,0,2,0
34891,262373,0,2,0
34892,267228,0,2,0
34893,9531,0,1,0
34894,267909,0,2,0
34895,264730,0,1,0
34896,24588,0,1,0
34897,150230,0,2,0
34898,138278,0,2,0
34899,265121,0,1,0
34900,21252,0,2,0
34901,401970,0,2,0
34902,146670,0,1,0
34903,143073,0,1,0
34904,212971,0,1,0
34905,61855,0,5,0
34906,143584,0,1,0
34907,328944,0,1,0
34908,19848,0,1,0
34909,264690,0,3,0
34910,55661,0,3,0
34911,142997,0,1,0
34912,203161,0,2,0
34913,267481,0,2,0
34914,202958,0,3,0
34915,46805,0,2,0
34916,52172,0,1,0
34917,205756,0,1,0
34918,262458,0,5,0
34919,60022,0,15,0
34920,399504,0,2,0
34921,207137,0,16,0
34922,58375,0,1,0
34923,35772,0,1,0
34924,20617,0,2,0
34925,273432,0,1,0
34926,51813,0,2,0
34927,214192,0,1,0
34928,138648,0,2,0
34929,132800,0,2,0
34930,25461,0,1,0
34931,209577,0,1,0
34932,400274,0,1,0
34933,50140,0,1,0
34934,49868,0,1,0
34935,213093,0,1,0
34936,394699,0,2,0
34937,207372,0,1,0
34938,205530,0,4,0
34939,136368,0,2,0
34940,10981,0,1,0
34941,36408,0,3,0
34942,132644,0,1,0
34943,269700,0,4,0
34944,271310,0,2,0
34945,28539,0,6,0
34946,58763,0,2,0
34947,272624,0,3,0
34948,31743,0,2,0
34949,273617,0,1,0
34950,38498,0,3,0
34951,14187,0,4,0
34952,24397,0,2,0
34953,142637,0,2,0
34954,134484,0,1,0
34955,43123,0,1,0
34956,45510,0,1,0
34957,210514,0,2,0
34958,26097,0,3,0
34959,51075,0,1,0
34960,10064,0,1,0
34961,13621,0,5,0
34962,61282,0,3,0
34963,135415,0,3,0
34964,141208,0,1,0
34965,146726,0,1,0
34966,131318,0,1,0
34967,214588,0,1,0
34968,26705,0,1,0
34969,18591,0,1,0
34970,17291,0,1,0
34971,49672,0,1,0
34972,40714,0,1,0
34973,36480,0,2,0
34974,30260,0,2,0
34975,329668,0,1,0
34976,201731,0,2,0
34977,132330,0,1,0
34978,140950,0,1,0
34979,146982,0,1,0
34980,400020,0,2,0
34981,199620,0,1,0
34982,153786,0,1,0
34983,46972,0,2,0
34984,198346,0,3,0
34985,63848,0,1,0
34986,56076,0,1,0
34987,60584,0,1,0
34988,198909,0,1,0
34989,137397,0,1,0
34990,214438,0,1,0
34991,400449,0,2,0
34992,203398,0,2,0
34993,266792,0,1,0
34994,27000,0,1,0
34995,265550,0,6,0
34996,262655,0,2,0
34997,198384,0,2,0
34998,268636,0,4,0
34999,136951,0,2,0
35000,273792,0,1,0
35001,62752,0,2,0
35002,41210,0,2,0
35003,202716,0,2,0
35004,141994,0,3,0
35005,144930,0,1,0
35006,144082,0,1,0
35007,143539,0,1,0
35008,201653,0,1,0
35009,19404,0,6,0
35010,144382,0,1,0
35011,204814,0,2,0
35012,141113,0,1,0
35013,400372,0,1,0
35014,265341,0,1,0
35015,36677,0,1,0
35016,212296,0,1,0
35017,54572,0,2,0
35018,202096,0,2,0
35019,27401,0,1,0
35020,32389,0,2,0
35021,399321,0,1,0
35022,395241,0,2,0
35023,10221,0,1,0
35024,215368,0,1,0
35025,12041,0,14,0
35026,140354,0,1,0
35027,42894,0,2,0
35028,58716,0,2,0
35029,17434,0,2,0
35030,15483,0,2,0
35031,32708,0,4,0
35032,61697,0,4,0
35033,270902,0,1,0
35034,4004,0,7,0
35035,269086,0,2,0
35036,22137,0,1,0
35037,26068,0,4,0
35038,44676,0,1,0
35039,399771,0,1,0
35040,36857,0,3,0
35041,198965,0,2,0
35042,398997,0,1,0
35043,271205,0,3,0
35044,20832,0,2,0
35045,41710,0,5,0
35046,24635,0,3,0
35047,270540,0,2,0
35048,40790,0,1,0
35049,50808,0,1,0
35050,400651,0,1,0
35051,33008,0,1,0
35052,52410,0,1,0
35053,393905,0,3,0
35054,198143,0,2,0
35055,63783,0,2,0
35056,211864,0,2,0
35057,211780,0,1,0
35058,206237,0,2,0
35059,138739,0,3,0
35060,135286,0,1,0
35061,268785,0,4,0
35062,58422,0,1,0
35063,199523,0,1,0
35064,26078,0,1,0
35065,41513,0,1,0
35066,144969,0,1,0
35067,328331,0,5,0
35068,262501,0,1,0
35069,212989,0,3,0
35070,134585,0,1,0
35071,58517,0,1,0
35072,26950,0,4,0
35073,399505,0,1,0
35074,149647,0,4,0
35075,204293,0,1,0
35076,21594,0,1,0
35077,3229,0,1,0
35078,58648,0,3,0
35079,398124,0,1,0
35080,38605,0,1,0
35081,60336,0,1,0
35082,397595,0,2,0
35083,63136,0,2,0
35084,396337,0,2,0
35085,138883,0,2,0
35086,62846,0,1,0
35087,33315,0,2,0
35088,61897,0,2,0
35089,200513,0,3,0
35090,43865,0,3,0
35091,205274,0,1,0
35092,54834,0,1,0
35093,271533,0,3,0
35094,61721,0,1,0
35095,22293,0,2,0
35096,394872,0,1,0
35097,143613,0,1,0
35098,197591,0,1,0
35099,152572,0,1,0
35100,48746,0,2,0
35101,263992,0,2,0
35102,206392,0,1,0
35103,41616,0,5,0
35104,154143,0,1,0
35105,39989,0,1,0
35106,329333,0,1,0
35107,25944,0,2,0
35108,22968,0,1,0
35109,141587,0,1,0
35110,152787,0,5,0
35111,273659,0,2,0
35112,274559,0,4,0
35113,62882,0,1,0
35114,267264,0,3,0
35115,205967,0,1,0
35116,44802,0,1,0
35117,139455,0,1,0
35118,264411,0,1,0
35119,267265,0,2,0
35120,215895,0,2,0
35121,4721,0,1,0
35122,18825,0,1,0
35123,3220,0,1,0
35124,272051,0,1,0
35125,400836,0,3,0
35126,9116,0,2,0
35127,55845,0,4,0
35128,134024,0,2,0
35129,131386,0,5,0
35130,20524,0,1,0
35131,31520,0,1,0
35132,211399,0,3,0
35133,51547,0,2,0
35134,11799,0,1,0
35135,212745,0,1,0
35136,145040,0,1,0
35137,150253,0,2,0
35138,39984,0,4,0
35139,51555,0,1,0
35140,46503,0,1,0
35141,25639,0,1,0
35142,271568,0,2,0
35143,3634,0,2,0
35144,201699,0,1,0
35145,327771,0,2,0
35146,60421,0,2,0
35147,204438,0,1,0
35148,16867,0,1,0
35149,153844,0,1,0
35150,140809,0,2,0
35151,400645,0,2,0
35152,146127,0,1,0
35153,24280,0,2,0
35154,6091,0,2,0
35155,42155,0,1,0
35156,28728,0,1,0
35157,394964,0,1,0
35158,46078,0,1,0
35159,398148,0,1,0
35160,132432,0,1,0
35161,36571,0,2,0
35162,10002,0,9,0
35163,50247,0,3,0
35164,153684,0,2,0
35165,152076,0,1,0
35166,132693,0,1,0
35167,269369,0,2,0
35168,267367,0,4,0
35169,53656,0,1,0
35170,201359,0,2,0
35171,266474,0,1,0
35172,267016,0,4,0
35173,154023,0,1,0
35174,44706,0,4,0
35175,154179,0,2,0
35176,14602,0,2,0
35177,399872,0,2,0
35178,394093,0,1,0
35179,36968,0,3,0
35180,210619,0,4,0
35181,206272,0,2,0
35182,206405,0,1,0
35183,7038,0,3,0
35184,52399,0,1,0
35185,40494,0,1,0
35186,24624,0,1,0
35187,34951,0,2,0
35188,22751,0,1,0
35189,142539,0,2,0
35190,211291,0,2,0
35191,135147,0,1,0
35192,210271,0,1,0
35193,51685,0,5,0
35194,62090,0,2,0
35195,400103,0,1,0
35196,400078,0,1,0
35197,267468,0,1,0
35198,45634,0,2,0
35199,399629,0,2,0
35200,270620,0,1,0
35201,134300,0,1,0
35202,18911,0,3,0
35203,215518,0,2,0
35204,21986,0,1,0
35205,141421,0,4,0
35206,198109,0,2,0
35207,42232,0,2,0
35208,213812,0,1,0
35209,20416,0,1,0
35210,18882,0,3,0
35211,144150,0,1,0
35212,145242,0,1,0
35213,40690,0,2,0
35214,214084,0,1,0
35215,57000,0,1,0
35216,205990,0,1,0
35217,42147,0,1,0
35218,204816,0,1,0
35219,263055,0,4,0
35220,42526,0,2,0
35221,146071,0,1,0
35222,51668,0,1,0
35223,151095,0,2,0
35224,8291,0,2,0
35225,52396,0,1,0
35226,45775,0,3,0
35227,36305,0,1,0
35228,266715,0,3,0
35229,132386,0,2,0
35230,273982,0,1,0
35231,53797,0,1,0
35232,263033,0,2,0
35233,13712,0,2,0
35234,150960,0,2,0
35235,39821,0,2,0
35236,51877,0,1,0
35237,51303,0,2,0
35238,20441,0,1,0
35239,200509,0,1,0
35240,39580,0,1,0
35241,266304,0,3,0
35242,139791,0,2,0
35243,146515,0,1,0
35244,269935,0,1,0
35245,42161,0,1,0
35246,205821,0,1,0
35247,24006,0,2,0
35248,57635,0,1,0
35249,152325,0,2,0
35250,205833,0,1,0
35251,48059,0,1,0
35252,57319,0,2,0
35253,19125,0,1,0
35254,137836,0,1,0
35255,203115,0,1,0
35256,394169,0,3,0
35257,329533,0,1,0
35258,146397,0,1,0
35259,143925,0,1,0
35260,212768,0,1,0
35261,394289,0,2,0
35262,266512,0,1,0
35263,5552,0,1,0
35264,50355,0,2,0
35265,265830,0,2,0
35266,149827,0,1,0
35267,43613,0,1,0
35268,150282,0,1,0
35269,59477,0,1,0
35270,216285,0,2,0
35271,37180,0,2,0
35272,30390,0,2,0
35273,269181,0,6,0
35274,150299,0,1,0
35275,133809,0,3,0
35276,153244,0,1,0
35277,153608,0,1,0
35278,328141,0,1,0
35279,269698,0,3,0
35280,199491,0,1,0
35281,266786,0,3,0
35282,55611,0,2,0
35283,134904,0,1,0
35284,268879,0,3,0
35285,139433,0,2,0
35286,329457,0,1,0
35287,198127,0,2,0
35288,204498,0,1,0
35289,267532,0,1,0
35290,269941,0,1,0
35291,35929,0,2,0
35292,327912,0,1,0
35293,213940,0,2,0
35294,51032,0,4,0
35295,14152,0,1,0
35296,146915,0,1,0
35297,59897,0,1,0
35298,203483,0,5,0
35299,266547,0,2,0
35300,146583,0,1,0
35301,144558,0,1,0
35302,22058,0,1,0
35303,215064,0,1,0
35304,398748,0,3,0
35305,32141,0,2,0
35306,265138,0,2,0
35307,151408,0,3,0
35308,394298,0,4,0
35309,274556,0,5,0
35310,42243,0,1,0
35311,62831,0,3,0
35312,271613,0,3,0
35313,35966,0,1,0
35314,144636,0,1,0
35315,270759,0,1,0
35316,63219,0,2,0
35317,131883,0,1,0
35318,54792,0,1,0
35319,12823,0,1,0
35320,16199,0,2,0
35321,210742,0,1,0
35322,38090,0,17,0
35323,22330,0,4,0
35324,35587,0,1,0
35325,207577,0,1,0
35326,213137,0,1,0
35327,22582,0,2,0
35328,265313,0,2,0
35329,28109,0,1,0
35330,393939,0,1,0
35331,41355,0,1,0
35332,267412,0,2,0
35333,199147,0,1,0
35334,151176,0,1,0
35335,201629,0,1,0
35336,268943,0,1,0
35337,41415,0,2,0
35338,393784,0,1,0
35339,149582,0,2,0
35340,27637,0,1,0
35341,6720,0,4,0
35342,207646,0,1,0
35343,203302,0,2,0
35344,46848,0,1,0
35345,38515,0,4,0
35346,209316,0,1,0
35347,25641,0,1,0
35348,32166,0,2,0
35349,216119,0,1,0
35350,152692,0,2,0
35351,5666,0,2,0
35352,59992,0,1,0
35353,207094,0,1,0
35354,41383,0,4,0
35355,136077,0,2,0
35356,28327,0,3,0
35357,150537,0,1,0
35358,48335,0,1,0
35359,211024,0,3,0
35360,264909,0,3,0
35361,145963,0,1,0
35362,40507,0,1,0
35363,271323,0,3,0
35364,205625,0,1,0
35365,401471,0,1,0
35366,272220,0,2,0
35367,138431,0,2,0
35368,54470,0,2,0
35369,152790,0,2,0
35370,25618,0,2,0
35371,30553,0,3,0
35372,201111,0,1,0
35373,35084,0,1,0
35374,52828,0,1,0
35375,44291,0,5,0
35376,401269,0,1,0
35377,263119,0,1,0
35378,211586,0,1,0
35379,269242,0,1,0
35380,46653,0,2,0
35381,16856,0,1,0
35382,31890,0,2,0
35383,203278,0,2,0
35384,23799,0,1,0
35385,51423,0,1,0
35386,19464,0,4,0
35387,149118,0,1,0
35388,16714,0,2,0
35389,35291,0,2,0
35390,37667,0,2,0
35391,328272,0,2,0
35392,271544,0,3,0
35393,6946,0,2,0
35394,24021,0,1,0
35395,400176,0,1,0
35396,152669,0,2,0
35397,39320,0,1,0
35398,29027,0,1,0
35399,135086,0,3,0
35400,210626,0,1,0
35401,2259,0,1,0
35402,202704,0,2,0
35403,32058,0,4,0
35404,4540,0,8,0
35405,146860,0,1,0
35406,11342,0,5,0
35407,51630,0,2,0
35408,22393,0,2,0
35409,207826,0,2,0
35410,31317,0,8,0
35411,146986,0,4,0
35412,42483,0,2,0
35413,60350,0,6,0
35414,272953,0,2,0
35415,60118,0,2,0
35416,266708,0,1,0
35417,206467,0,3,0
35418,143363,0,1,0
35419,47116,0,5,0
35420,42228,0,7,0
35421,143403,0,1,0
35422,53675,0,1,0
35423,41582,0,2,0
35424,216452,0,5,0
35425,267054,0,1,0
35426,13854,0,1,0
35427,143093,0,1,0
35428,6509,0,10,0
35429,145800,0,1,0
35430,208001,0,1,0
35431,264346,0,2,0
35432,200423,0,2,0
35433,43378,0,2,0
35434,393948,0,1,0
35435,206083,0,1,0
35436,57572,0,1,0
35437,57571,0,2,0
35438,47137,0,2,0
35439,41856,0,1,0
35440,200629,0,2,0
35441,206718,0,2,0
35442,12011,0,1,0
35443,198080,0,1,0
35444,328206,0,1,0
35445,147315,0,2,0
35446,56166,0,2,0
35447,201954,0,2,0
35448,15200,0,1,0
35449,329278,0,3,0
35450,62909,0,3,0
35451,268061,0,2,0
35452,328977,0,5,0
35453,145287,0,1,0
35454,213077,0,2,0
35455,272247,0,1,0
35456,204025,0,2,0
35457,397809,0,2,0
35458,50319,0,2,0
35459,214564,0,1,0
35460,40798,0,1,0
35461,395124,0,1,0
35462,18999,0,1,0
35463,28240,0,1,0
35464,266962,0,7,0
35465,212048,0,1,0
35466,60742,0,1,0
35467,37430,0,1,0
35468,63835,0,2,0
35469,17443,0,1,0
35470,200918,0,2,0
35471,64003,0,1,0
35472,200075,0,1,0
35473,8034,0,1,0
35474,58491,0,1,0
35475,267320,0,1,0
35476,212299,0,2,0
35477,198032,0,2,0
35478,26280,0,1,0
35479,18501,0,2,0
35480,216136,0,1,0
35481,264093,0,3,0
35482,41591,0,2,0
35483,196999,0,2,0
35484,268889,0,2,0
35485,134305,0,3,0
35486,207275,0,1,0
35487,399855,0,3,0
35488,150185,0,2,0
35489,35577,0,3,0
35490,212593,0,2,0
35491,37670,0,5,0
35492,270464,0,3,0
35493,139884,0,1,0
35494,212649,0,1,0
35495,214927,0,1,0
35496,52796,0,2,0
35497,25788,0,2,0
35498,272231,0,1,0
35499,4544,0,4,0
35500,399081,0,2,0
35501,216070,0,1,0
35502,64011,0,2,0
35503,58125,0,1,0
35504,273141,0,2,0
35505,215524,0,1,0
35506,153489,0,4,0
35507,202475,0,1,0
35508,19200,0,1,0
35509,397624,0,1,0
35510,135256,0,1,0
35511,200618,0,1,0
35512,14401,0,3,0
35513,61370,0,1,0
35514,268933,0,2,0
35515,34560,0,1,0
35516,50822,0,3,0
35517,54818,0,2,0
35518,24277,0,6,0
35519,393556,0,2,0
35520,143413,0,1,0
35521,54986,0,1,0
35522,48903,0,1,0
35523,141610,0,5,0
35524,29122,0,1,0
35525,32236,0,2,0
35526,132150,0,1,0
35527,27596,0,1,0
35528,142916,0,1,0
35529,143470,0,1,0
35530,30442,0,2,0
35531,45576,0,3,0
35532,151183,0,1,0
35533,24168,0,2,0
35534,202597,0,3,0
35535,151490,0,2,0
35536,400542,0,1,0
35537,42021,0,2,0
35538,206351,0,1,0
35539,396534,0,1,0
35540,48781,0,4,0
35541,29948,0,1,0
35542,20889,0,3,0
35543,26904,0,2,0
35544,19543,0,2,0
35545,52649,0,1,0
35546,20114,0,1,0
35547,210712,0,1,0
35548,27161,0,1,0
35549,269734,0,3,0
35550,396151,0,3,0
35551,16320,0,1,0
35552,201839,0,1,0
35553,138181,0,2,0
35554,399496,0,1,0
35555,61123,0,1,0
35556,264460,0,1,0
35557,146091,0,1,0
35558,200448,0,2,0
35559,45455,0,3,0
35560,39256,0,2,0
35561,262729,0,5,0
35562,16108,0,2,0
35563,210755,0,2,0
35564,140635,0,5,0
35565,36128,0,1,0
35566,140862,0,1,0
35567,48055,0,1,0
35568,39466,0,1,0
35569,209610,0,1,0
35570,212560,0,2,0
35571,397110,0,1,0
35572,397158,0,1,0
35573,393896,0,2,0
35574,214679,0,2,0
35575,210668,0,2,0
35576,212236,0,3,0
35577,1636,0,1,0
35578,209539,0,1,0
35579,328373,0,3,0
35580,399981,0,1,0
35581,134610,0,1,0
35582,8735,0,2,0
35583,56392,0,2,0
35584,9267,0,1,0
35585,26417,0,1,0
35586,48199,0,3,0
35587,41567,0,1,0
35588,199637,0,1,0
35589,139650,0,1,0
35590,19354,0,1,0
35591,270396,0,1,0
35592,269408,0,2,0
35593,271441,0,5,0
35594,51139,0,1,0
35595,271102,0,4,0
35596,271881,0,2,0
35597,394248,0,1,0
35598,199090,0,2,0
35599,135835,0,1,0
35600,216300,0,4,0
35601,62377,0,2,0
35602,21649,0,1,0
35603,60504,0,1,0
35604,32863,0,2,0
35605,153390,0,1,0
35606,26206,0,1,0
35607,41072,0,1,0
35608,196726,0,1,0
35609,209902,0,5,0
35610,143320,0,1,0
35611,14327,0,2,0
35612,41643,0,2,0
35613,214871,0,1,0
35614,399824,0,1,0
35615,271204,0,2,0
35616,150760,0,2,0
35617,63502,0,2,0
35618,141953,0,1,0
35619,207163,0,5,0
35620,34522,0,2,0
35621,400049,0,1,0
35622,270879,0,2,0
35623,54421,0,2,0
35624,394520,0,2,0
35625,16884,0,1,0
35626,269901,0,1,0
35627,133260,0,2,0
35628,196738,0,2,0
35629,150468,0,1,0
35630,41165,0,2,0
35631,33797,0,1,0
35632,205689,0,3,0
35633,57286,0,3,0
35634,272838,0,2,0
35635,142519,0,1,0
35636,16626,0,1,0
35637,270160,0,1,0
35638,394651,0,2,0
35639,133722,0,1,0
35640,51838,0,1,0
35641,54613,0,3,0
35642,20872,0,2,0
35643,132670,0,1,0
35644,204963,0,1,0
35645,202184,0,1,0
35646,270994,0,1,0
35647,401130,0,1,0
35648,52798,0,1,0
35649,267656,0,1,0
35650,139690,0,2,0
35651,262651,0,2,0
35652,263146,0,3,0
35653,211023,0,2,0
35654,37705,0,4,0
35655,25511,0,4,0
35656,152416,0,3,0
35657,59281,0,2,0
35658,16376,0,1,0
35659,60048,0,2,0
35660,14278,0,2,0
35661,214429,0,2,0
35662,266430,0,4,0
35663,44845,0,2,0
35664,27527,0,1,0
35665,9026,0,1,0
35666,209608,0,4,0
35667,267670,0,2,0
35668,264015,0,1,0
35669,266346,0,4,0
35670,7486,0,1,0
35671,273330,0,2,0
35672,202930,0,1,0
35673,327763,0,1,0
35674,42110,0,1,0
35675,150118,0,1,0
35676,150162,0,2,0
35677,14612,0,2,0
35678,26080,0,1,0
35679,150998,0,1,0
35680,206137,0,2,0
35681,133000,0,3,0
35682,203200,0,2,0
35683,571,0,1,0
35684,42626,0,1,0
35685,146090,0,1,0
35686,154015,0,1,0
35687,62033,0,2,0
35688,18535,0,2,0
35689,396459,0,1,0
35690,213625,0,4,0
35691,8672,0,1,0
35692,8592,0,4,0
35693,24110,0,1,0
35694,269541,0,3,0
35695,274006,0,1,0
35696,59669,0,1,0
35697,11653,0,2,0
35698,266153,0,1,0
35699,205518,0,1,0
35700,143265,0,1,0
35701,198266,0,2,0
35702,400503,0,2,0
35703,53526,0,1,0
35704,28182,0,1,0
35705,36025,0,1,0
35706,197796,0,1,0
35707,197428,0,1,0
35708,12355,0,5,0
35709,395359,0,13,0
35710,267856,0,1,0
35711,201778,0,2,0
35712,269332,0,1,0
35713,57168,0,4,0
35714,150354,0,1,0
35715,57831,0,1,0
35716,152582,0,1,0
35717,268020,0,1,0
35718,262297,0,4,0
35719,203210,0,2,0
35720,393369,0,1,0
35721,197022,0,1,0
35722,132447,0,4,0
35723,269349,0,2,0
35724,25530,0,3,0
35725,10192,0,2,0
35726,265956,0,1,0
35727,264508,0,2,0
35728,214286,0,3,0
35729,268553,0,2,0
35730,14636,0,2,0
35731,142105,0,1,0
35732,197875,0,1,0
35733,7721,0,7,0
35734,46178,0,1,0
35735,205677,0,2,0
35736,268821,0,3,0
35737,54428,0,1,0
35738,327965,0,1,0
35739,150838,0,1,0
35740,214894,0,1,0
35741,11767,0,8,0
35742,57613,0,2,0
35743,32348,0,1,0
35744,268261,0,3,0
35745,42844,0,1,0
35746,52552,0,2,0
35747,149341,0,2,0
35748,12242,0,2,0
35749,146238,0,1,0
35750,266194,0,2,0
35751,989,0,1,0
35752,136813,0,4,0
35753,38936,0,1,0
35754,143527,0,1,0
35755,262777,0,3,0
35756,6405,0,4,0
35757,132771,0,1,0
35758,196858,0,2,0
35759,209465,0,1,0
35760,400949,0,1,0
35761,49437,0,2,0
35762,29658,0,1,0
35763,152216,0,2,0
35764,27630,0,6,0
35765,271162,0,1,0
35766,140510,0,1,0
35767,27912,0,3,0
35768,22294,0,2,0
35769,136393,0,1,0
35770,32012,0,2,0
35771,9621,0,7,0
35772,6904,0,1,0
35773,50110,0,1,0
35774,211373,0,3,0
35775,37408,0,1,0
35776,204634,0,1,0
35777,141873,0,6,0
35778,211860,0,1,0
35779,62618,0,1,0
35780,139473,0,1,0
35781,29913,0,1,0
35782,61013,0,3,0
35783,26327,0,2,0
35784,133551,0,2,0
35785,43977,0,1,0
35786,55662,0,1,0
35787,10215,0,2,0
35788,203576,0,1,0
35789,142375,0,6,0
35790,273127,0,2,0
35791,22985,0,3,0
35792,206273,0,3,0
35793,61672,0,6,0
35794,8847,0,1,0
35795,267353,0,1,0
35796,6118,0,3,0
35797,44219,0,1,0
35798,132669,0,3,0
35799,397878,0,1,0
35800,4748,0,2,0
35801,266004,0,1,0
35802,203922,0,1,0
35803,200296,0,3,0
35804,199225,0,1,0
35805,396967,0,1,0
35806,271279,0,1,0
35807,145811,0,1,0
35808,21403,0,1,0
35809,48897,0,2,0
35810,151976,0,3,0
35811,143998,0,1,0
35812,54532,0,1,0
35813,62561,0,1,0
35814,273144,0,1,0
35815,145054,0,1,0
35816,264056,0,3,0
35817,15984,0,3,0
35818,11059,0,3,0
35819,213954,0,1,0
35820,204258,0,1,0
35821,134403,0,2,0
35822,53560,0,2,0
35823,12325,0,2,0
35824,266301,0,1,0
35825,13480,0,4,0
35826,54225,0,3,0
35827,146647,0,1,0
35828,134069,0,2,0
35829,262176,0,1,0
35830,45394,0,2,0
35831,51575,0,1,0
35832,47727,0,2,0
35833,27874,0,2,0
35834,268217,0,2,0
35835,145012,0,1,0
35836,24282,0,6,0
35837,39445,0,1,0
35838,265118,0,1,0
35839,395743,0,4,0
35840,61886,0,1,0
35841,271519,0,1,0
35842,63376,0,2,0
35843,55856,0,1,0
35844,8255,0,1,0
35845,36596,0,2,0
35846,62287,0,1,0
35847,272547,0,1,0
35848,199615,0,1,0
35849,131668,0,1,0
35850,43238,0,4,0
35851,398810,0,2,0
35852,52858,0,6,0
35853,199302,0,1,0
35854,215123,0,1,0
