asn,name,cc,cone,verdict,customer_avg_signing,quadrant,description
33132,Crown Castle Fiber LLC,US,100,VULNERABLE (No Coverage),10.379381443298968,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
268696,Tuddo Telecom Ltda.,BR,99,SECURE (Full Coverage),55.11014492753623,Q3: WASTED TECH,Secure Provider + Lazy Customers
4713,NTT Communications Corporation (OCN),JP,99,SECURE (Full Coverage),30.578350515463917,Q3: WASTED TECH,Secure Provider + Lazy Customers
5606,GTS Telecom SRL,RO,99,PARTIAL (Mixed Feeds),52.784337349397596,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
62,CyrusOne LLC,US,99,PARTIAL (Mixed Feeds),6.2444444444444445,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
394684,GOLD DATA USA INC,US,98,PARTIAL (Mixed Feeds),58.76875,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
52873,Softdados Telecomunicações,BR,98,SECURE (Full Coverage),44.69305555555556,Q3: WASTED TECH,Secure Provider + Lazy Customers
34779,"T-2, d.o.o.",SI,97,PARTIAL (Mixed Feeds),74.653125,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
201776,Miranda-Media Ltd,RU,96,PARTIAL (Mixed Feeds),59.84776119402985,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
17439,NTT Communications India Pvt. Ltd.,IN,96,PARTIAL (Mixed Feeds),78.52407407407408,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
12357,VODAFONE ESPANA S.A.U.,ES,95,VULNERABLE (No Coverage),52.584946236559134,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
703,Verizon Business - APAC,US,95,PARTIAL (Mixed Feeds),24.958536585365852,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
199599,"Telecom-Birzha, LLC",RU,95,PARTIAL (Mixed Feeds),38.78433734939759,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
2686,"AT&T Enterprises, LLC",US,95,PARTIAL (Mixed Feeds),19.912195121951218,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
15895,"""Kyivstar"" PJSC",UA,94,SECURE (Active Local ROV),49.29859154929577,Q3: WASTED TECH,Secure Provider + Lazy Customers
270735,COMPUTIZE NETWORK TELECOMUNICACOES LTDA,BR,94,PARTIAL (Mixed Feeds),70.2,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
11014,Metrotel,AR,94,SECURE (Full Coverage),76.94874999999999,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
18734,"Operbes, S.A. de C.V.",MX,94,SECURE (Full Coverage),25.083720930232555,Q3: WASTED TECH,Secure Provider + Lazy Customers
63293,Meta (CDN Network),US,93,PARTIAL (Mixed Feeds),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
29838,"Atlantic Metro Communications II, Inc.",US,92,PARTIAL (Mixed Feeds),22.921739130434784,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
35708,4b42 UG,DE,92,VULNERABLE (No Coverage),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
12025,Iron Mountain Data Centers,US,92,SECURE (Full Coverage),16.258823529411764,Q3: WASTED TECH,Secure Provider + Lazy Customers
53356,Free Range Cloud Hosting Inc.,CA,92,PARTIAL (Mixed Feeds),53.23076923076923,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
10099,China Unicom Global,HK,92,PARTIAL (Mixed Feeds),58.32727272727273,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
52554,Rede MegasNet Telecomunicações,BR,92,SECURE (Full Coverage),24.725,Q3: WASTED TECH,Secure Provider + Lazy Customers
3758,SingNet,SG,91,SECURE (Full Coverage),30.74285714285714,Q3: WASTED TECH,Secure Provider + Lazy Customers
1267,WIND TRE S.P.A.,IT,91,PARTIAL (Mixed Feeds),46.11973684210526,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
3292,TDC Holding A/S,DK,91,SECURE (Active Local ROV),57.78131868131869,Q3: WASTED TECH,Secure Provider + Lazy Customers
11351,Charter Communications Inc,US,91,Unverified (Transit/Peer?),11.071428571428571,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
13767,"DataBank Holdings, Ltd.",US,91,PARTIAL (Mixed Feeds),7.436585365853658,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
57463,NetIX Communications JSC,BG,90,PARTIAL (Mixed Feeds),82.43823529411765,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
2116,GLOBALCONNECT AS,NO,90,SECURE (Full Coverage),49.63513513513514,Q3: WASTED TECH,Secure Provider + Lazy Customers
11426,Charter Communications Inc,US,89,Unverified (Transit/Peer?),27.861728395061732,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
59692,IQWeb FZ-LLC,AE,89,PARTIAL (Mixed Feeds),45.013636363636365,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
3741,Dimension Data,ZA,88,PARTIAL (Mixed Feeds),51.7344537815126,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
55824,NKN Core Network,IN,88,Unverified (Transit/Peer?),91.17051282051283,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
15557,SFR SA,FR,88,SECURE (Active Local ROV),59.14074074074074,Q3: WASTED TECH,Secure Provider + Lazy Customers
47232,ISP Alliance a.s.,CZ,87,SECURE (Active Local ROV),74.7,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
40676,Psychz Networks,US,87,SECURE (Active Local ROV),78.97826086956522,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
27064,Defense Information Systems Agency (DISA),US,87,Unverified (Transit/Peer?),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
2519,ARTERIA Networks Corporation,JP,86,PARTIAL (Mixed Feeds),45.52361111111111,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
28186,ITS TELECOMUNICACOES LTDA,BR,86,SECURE (Full Coverage),31.665822784810125,Q3: WASTED TECH,Secure Provider + Lazy Customers
35168,TNS-Plus LLP,KZ,86,PARTIAL (Mixed Feeds),66.55,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
2764,AAPT Limited,AU,85,SECURE (Full Coverage),39.62758620689655,Q3: WASTED TECH,Secure Provider + Lazy Customers
56534,Comfortel Ltd.,RU,85,PARTIAL (Mixed Feeds),55.702597402597405,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
12963,"Scientific Industrial Firm ""Volz"" Ltd",UA,85,PARTIAL (Mixed Feeds),47.095,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
133296,Web Werks India Pvt. Ltd.,IN,85,PARTIAL (Mixed Feeds),72.41014492753624,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
38855,STUIX Route Servers,TW,85,SECURE (Full Coverage),0.0,Q3: WASTED TECH,Secure Provider + Lazy Customers
31242,P4 Sp. z o.o.,PL,85,SECURE (Full Coverage),22.55875,Q3: WASTED TECH,Secure Provider + Lazy Customers
202,"Level 3 Parent, LLC",US,84,SECURE (Full Coverage),20.344303797468356,Q3: WASTED TECH,Secure Provider + Lazy Customers
42473,Anexia Cloud Solutions GmbH,AT,84,SECURE (Active Local ROV),64.46333333333334,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
262355,VSX Networks,BR,83,SECURE (Active Local ROV),27.441176470588236,Q3: WASTED TECH,Secure Provider + Lazy Customers
35819,"Etihad Etisalat, a joint stock company",SA,83,SECURE (Active Local ROV),49.691044776119405,Q3: WASTED TECH,Secure Provider + Lazy Customers
7795,"LUMOS Networks, Inc.",US,83,SECURE (Full Coverage),21.048529411764704,Q3: WASTED TECH,Secure Provider + Lazy Customers
12479,Orange Espagne SA,ES,82,SECURE (Active Local ROV),46.12048192771084,Q3: WASTED TECH,Secure Provider + Lazy Customers
138128,PT Solnet Indonesia,ID,82,PARTIAL (Mixed Feeds),87.37777777777778,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
10103,HK Broadband Network Ltd.,HK,82,PARTIAL (Mixed Feeds),35.7,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
17665,ONEOTT INTERTAINMENT LIMITED,IN,81,PARTIAL (Mixed Feeds),83.86739130434783,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
139317,Ningbo Dahuamao Information Technology Co Ltd,CN,81,SECURE (Full Coverage),8.333333333333334,Q3: WASTED TECH,Secure Provider + Lazy Customers
50384,W-IX Route Servers,RU,81,PARTIAL (Mixed Feeds),45.03764705882353,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
26554,"US Signal Company, L.L.C.",US,80,SECURE (Full Coverage),22.31449275362319,Q3: WASTED TECH,Secure Provider + Lazy Customers
38731,Viettel - CHT Company Ltd,VN,80,Unverified (Transit/Peer?),65.87246376811594,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
9829,BSNL (Bharat Sanchar Nigam Ltd),IN,80,SECURE (Active Local ROV),76.58115942028986,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
57724,DDOS-GUARD LTD,RU,80,PARTIAL (Mixed Feeds),39.40208333333333,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
33763,Paratus Telecommunications Limited,MU,80,PARTIAL (Mixed Feeds),21.853968253968254,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
35805,"JSC ""Silknet""",GE,79,SECURE (Active Local ROV),62.6,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
33363,"Charter Communications, Inc",US,79,Unverified (Transit/Peer?),25.00135135135135,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
57866,Fusix Networks B.V.,NL,78,SECURE (Active Local ROV),81.7948717948718,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
3352,TELEFONICA DE ESPANA S.A.U.,ES,78,SECURE (Full Coverage),46.84,Q3: WASTED TECH,Secure Provider + Lazy Customers
9141,P4 Sp. z o.o.,PL,78,SECURE (Active Local ROV),46.0985294117647,Q3: WASTED TECH,Secure Provider + Lazy Customers
7385,Zayo (fka Allstream),US,78,SECURE (Full Coverage),16.77012987012987,Q3: WASTED TECH,Secure Provider + Lazy Customers
19108,Optimum,US,77,SECURE (Full Coverage),41.5296875,Q3: WASTED TECH,Secure Provider + Lazy Customers
265038,TELFO SERVICO DE TELECOMUNICACOES LTDA,BR,77,SECURE (Full Coverage),40.74603174603175,Q3: WASTED TECH,Secure Provider + Lazy Customers
262462,Aranet Play,BR,77,SECURE (Full Coverage),33.54054054054054,Q3: WASTED TECH,Secure Provider + Lazy Customers
52055,NetIX Communications JSC,BG,76,PARTIAL (Mixed Feeds),100.0,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
31216,BSO Network Solutions SAS,FR,76,PARTIAL (Mixed Feeds),53.66025641025641,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
33659,"Comcast Cable Communications, LLC",US,76,SECURE (Full Coverage),23.21860465116279,Q3: WASTED TECH,Secure Provider + Lazy Customers
45305,PT Lintas Data Prima,ID,75,PARTIAL (Mixed Feeds),85.52857142857142,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
17494,Bangladesh Telegraph & Telephone Board,BD,75,PARTIAL (Mixed Feeds),93.83035714285714,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
262761,Sinal Br Telecom Ltda,BR,75,SECURE (Full Coverage),52.17192982456141,Q3: WASTED TECH,Secure Provider + Lazy Customers
4808,China Unicom Beijing Province Network,CN,75,Unverified (Transit/Peer?),14.284126984126983,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
136557,Host Universal Pty Ltd,AU,75,PARTIAL (Mixed Feeds),83.90727272727273,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
47147,Anexia Cloud Solutions GmbH,AT,75,SECURE (Active Local ROV),71.809375,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
47605,FNE-Finland Oy,FI,75,PARTIAL (Mixed Feeds),59.86610169491525,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
149994,Rego Communications Ltd,BD,74,SECURE (Full Coverage),98.625,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
3267,"SCIENTIFIC RESEARCH INSTITUTE FOR SYSTEM ANALYSIS OF THE NATIONAL RESEARCH CENTRE ""KURCHATOV INSTITUTE""",RU,74,PARTIAL (Mixed Feeds),60.15396825396825,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
44600,"""GIGATRANS UKRAINE"", LLC",UA,74,PARTIAL (Mixed Feeds),45.595652173913045,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
263432,CORPORATIVA TELECOMUNICACOES EIRELI ME,BR,74,SECURE (Full Coverage),26.666666666666668,Q3: WASTED TECH,Secure Provider + Lazy Customers
63927,RISE,HK,73,SECURE (Active Local ROV),84.7159090909091,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
11796,"Airstream Communications, LLC",US,73,PARTIAL (Mixed Feeds),22.73,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
56630,Melbikomas UAB,LT,73,PARTIAL (Mixed Feeds),70.40892857142858,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
13367,"Comcast Cable Communications, LLC",US,72,SECURE (Full Coverage),16.522368421052633,Q3: WASTED TECH,Secure Provider + Lazy Customers
8903,LYNTIA NETWORKS S.A.,ES,72,PARTIAL (Mixed Feeds),66.81875,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
41095,IPTP LTD,GB,72,PARTIAL (Mixed Feeds),64.21,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
264997,Direct Telecom Ltda,BR,72,PARTIAL (Mixed Feeds),23.865625,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
13876,"FiberLight, LLC",US,72,SECURE (Full Coverage),24.939999999999998,Q3: WASTED TECH,Secure Provider + Lazy Customers
49581,Ferdinand Zink trading as Tube-Hosting,DE,71,PARTIAL (Mixed Feeds),85.95555555555556,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
39386,Saudi Telecom Company JSC,SA,71,PARTIAL (Mixed Feeds),74.97818181818182,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
19037,AMX Argentina S.A.,AR,71,SECURE (Full Coverage),55.77831325301205,Q3: WASTED TECH,Secure Provider + Lazy Customers
137366,PT iForte Solusi Infotek,ID,70,SECURE (Full Coverage),79.28035714285714,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
4847,China Telecom Beijing Province Network,CN,70,Unverified (Transit/Peer?),14.337878787878788,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
29049,Delta Telecom Ltd,AZ,70,SECURE (Active Local ROV),51.36086956521739,Q3: WASTED TECH,Secure Provider + Lazy Customers
28220,Alares Internet,BR,70,PARTIAL (Mixed Feeds),44.17547169811321,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
33650,"Comcast Cable Communications, LLC",US,70,SECURE (Full Coverage),23.547826086956523,Q3: WASTED TECH,Secure Provider + Lazy Customers
5483,Magyar Telekom Plc.,HU,70,SECURE (Active Local ROV),66.6859649122807,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
62943,"Missouri Network Alliance, LLC",US,70,PARTIAL (Mixed Feeds),23.16190476190476,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
262476,BRCENTRAL TELECOM,BR,70,SECURE (Full Coverage),26.478125,Q3: WASTED TECH,Secure Provider + Lazy Customers
35661,VIRTUA SYSTEMS SAS,FR,69,PARTIAL (Mixed Feeds),43.473239436619714,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
4621,UNINET-TH,TH,69,PARTIAL (Mixed Feeds),72.9,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
19009,Everstream Solutions LLC,US,69,SECURE (Full Coverage),21.773846153846154,Q3: WASTED TECH,Secure Provider + Lazy Customers
5400,British Telecommunications (International) ,GB,69,PARTIAL (Mixed Feeds),35.02459016393443,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
137491,Peerex Networks Ltd,BD,69,PARTIAL (Mixed Feeds),97.34776119402986,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
33652,"Comcast Cable Communications, LLC",US,69,SECURE (Full Coverage),29.662666666666663,Q3: WASTED TECH,Secure Provider + Lazy Customers
35000,"JSC ""Severen-Telecom""",RU,69,PARTIAL (Mixed Feeds),25.424,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
45458,SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,TH,69,SECURE (Full Coverage),62.909375,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
917,"Misaka Network, Inc.",US,69,PARTIAL (Mixed Feeds),60.284126984126985,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
263966,WorldWifi,BR,69,PARTIAL (Mixed Feeds),21.71904761904762,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
24198,PT Datakom Padma Jaya,ID,68,PARTIAL (Mixed Feeds),88.80204081632654,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
25478,iHome LLC,RU,68,PARTIAL (Mixed Feeds),44.65588235294118,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
9119,SOFTNET d.o.o.,SI,68,PARTIAL (Mixed Feeds),77.8359375,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
141137,PT Media Cepat Indonesia,ID,68,PARTIAL (Mixed Feeds),47.51578947368421,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
17408,AboveNet Communications Taiwan,TW,68,SECURE (Active Local ROV),86.13857142857142,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
17922,PT Indosat Tbk,ID,67,PARTIAL (Mixed Feeds),62.35,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
3754,NYSERNet,US,67,Unverified (Transit/Peer?),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
262503,WIKI TELECOMUNICACOES EIRELI,BR,67,PARTIAL (Mixed Feeds),38.40149253731344,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
32505,Conterra,US,67,SECURE (Full Coverage),29.001639344262294,Q3: WASTED TECH,Secure Provider + Lazy Customers
196844,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",PL,67,PARTIAL (Mixed Feeds),65.9448275862069,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
12735,TurkNet Iletisim Hizmetleri A.S.,TR,67,SECURE (Active Local ROV),89.67884615384615,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
25899,LS Networks,US,66,SECURE (Active Local ROV),39.4728813559322,Q3: WASTED TECH,Secure Provider + Lazy Customers
25159,PJSC MegaFon,RU,66,SECURE (Full Coverage),29.906756756756756,Q3: WASTED TECH,Secure Provider + Lazy Customers
5056,Aureon Network Services,US,66,PARTIAL (Mixed Feeds),21.1,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
58511,Swoop (Anycast Global Backbone),AU,66,PARTIAL (Mixed Feeds),63.04761904761905,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
8767,M-net Telekommunikations GmbH,DE,66,SECURE (Active Local ROV),41.84615384615385,Q3: WASTED TECH,Secure Provider + Lazy Customers
209735,Lagrange Cloud Technologies Limited,GB,66,SECURE (Active Local ROV),21.64032258064516,Q3: WASTED TECH,Secure Provider + Lazy Customers
8452,Telecom Egypt,EG,66,PARTIAL (Mixed Feeds),27.292753623188407,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
12310,iNES GROUP SRL,RO,66,PARTIAL (Mixed Feeds),61.216071428571425,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
14868,Ligga Telecomunicações S.A.,BR,65,SECURE (Full Coverage),23.077358490566034,Q3: WASTED TECH,Secure Provider + Lazy Customers
20632,PJSC MegaFon,RU,65,SECURE (Full Coverage),34.63709677419355,Q3: WASTED TECH,Secure Provider + Lazy Customers
58212,dataforest GmbH,DE,65,PARTIAL (Mixed Feeds),90.46153846153847,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
13194,"UAB ""Bite Lietuva""",LT,65,PARTIAL (Mixed Feeds),78.16851851851852,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
8308,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,65,PARTIAL (Mixed Feeds),62.91269841269841,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
14259,Gtd Internet S.A.,CL,65,SECURE (Full Coverage),57.32857142857143,Q3: WASTED TECH,Secure Provider + Lazy Customers
396998,"Path Network, Inc.",US,65,PARTIAL (Mixed Feeds),70.69833333333332,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
21433,Accenture UK Limited,GB,64,PARTIAL (Mixed Feeds),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
135069,Feenix Communications Limited,NZ,64,PARTIAL (Mixed Feeds),72.61206896551724,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
34309,Link11 GmbH,DE,64,PARTIAL (Mixed Feeds),53.765454545454546,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
17222,MUNDIVOX DO BRASIL LTDA,BR,63,SECURE (Full Coverage),14.820338983050847,Q3: WASTED TECH,Secure Provider + Lazy Customers
33668,"Comcast Cable Communications, LLC",US,63,SECURE (Full Coverage),36.618309859154934,Q3: WASTED TECH,Secure Provider + Lazy Customers
20965,GEANT Vereniging,NL,63,SECURE (Full Coverage),87.0,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
6789,CRELCOM LLC,RU,62,PARTIAL (Mixed Feeds),33.51607142857143,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
9507,NextHop Pty Ltd,AU,62,PARTIAL (Mixed Feeds),66.94716981132075,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
7725,"Comcast Cable Communications, LLC",US,61,SECURE (Full Coverage),32.35373134328358,Q3: WASTED TECH,Secure Provider + Lazy Customers
132770,Gazon Communications India Limited,IN,61,PARTIAL (Mixed Feeds),97.61874999999999,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
39686,Eurofiber Nederland BV,NL,61,SECURE (Active Local ROV),53.60181818181818,Q3: WASTED TECH,Secure Provider + Lazy Customers
306,United States Department of Defense (DoD),US,61,Unverified (Transit/Peer?),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
266931,NOVELL INTERNET,BR,61,SECURE (Full Coverage),40.38448275862069,Q3: WASTED TECH,Secure Provider + Lazy Customers
56258,PT PGAS Telekomunikasi Nusantara,ID,61,PARTIAL (Mixed Feeds),84.42264150943396,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
268314,SUPORTI TELECOM,BR,61,PARTIAL (Mixed Feeds),36.75909090909091,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
32097,"WholeSale Internet, Inc.",US,61,PARTIAL (Mixed Feeds),67.73396226415095,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
4651,The Communications Authority of Thailand (CAT),TH,61,PARTIAL (Mixed Feeds),63.391891891891895,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
196695,NetOne Rus JSC,RU,60,PARTIAL (Mixed Feeds),31.29056603773585,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
262847,DBUG TELECOM LTDA,BR,60,SECURE (Full Coverage),27.16346153846154,Q3: WASTED TECH,Secure Provider + Lazy Customers
49800,GNC-Alfa CJSC,AM,60,SECURE (Active Local ROV),92.82542372881356,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
24748,THINX WAW Route Servers,PL,60,PARTIAL (Mixed Feeds),80.75384615384615,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
4648,Spark New Zealand,NZ,60,PARTIAL (Mixed Feeds),34.422222222222224,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
15305,"Syringa Networks, LLC",US,60,SECURE (Full Coverage),25.97843137254902,Q3: WASTED TECH,Secure Provider + Lazy Customers
8473,Bahnhof AB,SE,60,SECURE (Active Local ROV),50.22352941176471,Q3: WASTED TECH,Secure Provider + Lazy Customers
4750,CS LOXINFO PUBLIC COMPANY LIMITED,TH,60,Unverified (Transit/Peer?),83.91016949152542,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
8437,Hutchison Drei Austria GmbH,AT,60,SECURE (Full Coverage),44.26603773584905,Q3: WASTED TECH,Secure Provider + Lazy Customers
8434,Telenor Sverige AB,SE,60,SECURE (Active Local ROV),70.75625,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
9808,China Mobile Backbone,CN,60,CORE: UNPROTECTED,4.968571428571429,Q3: WASTED TECH,Secure Provider + Lazy Customers
202766,LYNTIA NETWORKS S.A.,ES,60,SECURE (Full Coverage),87.25555555555555,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
263702,GRUPO ZGH SPA,CL,59,SECURE (Full Coverage),75.35,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
53115,ISPX Solucoes em Telecomunicacoes SPE Ltda,BR,59,SECURE (Full Coverage),54.716981132075475,Q3: WASTED TECH,Secure Provider + Lazy Customers
262191,LIBERTY NETWORKS DE COLOMBIA S.A.S,CO,59,Unverified (Transit/Peer?),66.32600000000001,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
136907,Huawei Cloud,HK,59,PARTIAL (Mixed Feeds),0.0,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
2687,"AT&T Enterprises, LLC",US,59,PARTIAL (Mixed Feeds),16.6135593220339,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
3212,Telemach Slovenija d.o.o.,SI,59,PARTIAL (Mixed Feeds),94.25945945945946,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
12297,Telecom Armenia OJSC,AM,59,PARTIAL (Mixed Feeds),85.93055555555556,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
9848,SEJONG NETWORKS,KR,58,PARTIAL (Mixed Feeds),4.4437500000000005,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
5578,"SWAN, a.s.",SK,58,PARTIAL (Mixed Feeds),50.58518518518518,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
26042,"FiberState, LLC",US,58,PARTIAL (Mixed Feeds),82.2235294117647,Q2: THE VICTIMS,Vulnerable Provider + Diligent Customers
132280,Symphony Communication (Thailand) PCL.,TH,58,SECURE (Full Coverage),71.37017543859649,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
29208,"Quantcom, a.s.",CZ,58,SECURE (Active Local ROV),60.26315789473684,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
24724,Atman Sp. z o.o.,PL,58,SECURE (Active Local ROV),61.35333333333334,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
12695,LLC Digital Network,RU,58,PARTIAL (Mixed Feeds),33.673469387755105,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
26801,"Zito Media, L.P.",US,58,SECURE (Full Coverage),19.080851063829787,Q3: WASTED TECH,Secure Provider + Lazy Customers
263703,VIGINET C.A (vnet),VE,58,SECURE (Full Coverage),59.29767441860466,Q3: WASTED TECH,Secure Provider + Lazy Customers
33660,"Comcast Cable Communications, LLC",US,58,SECURE (Full Coverage),38.61311475409836,Q3: WASTED TECH,Secure Provider + Lazy Customers
12541,LYNTIA NETWORKS S.A.,ES,58,SECURE (Full Coverage),64.39433962264151,Q1: GOLD STANDARD,Secure Provider + Diligent Customers
5713,Telkom SA Ltd.,ZA,57,PARTIAL (Mixed Feeds),46.46590909090909,Q4: THE SWAMP,Vulnerable Provider + Lazy Customers
600,OARnet,US,57,SECURE (Full Coverage),0.9925925925925926,Q3: WASTED TECH,Secure Provider + Lazy Customers
