Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
36244,25506,0,6,0
36245,52116,0,1,0
36246,53183,0,1,0
36247,211566,0,2,0
36248,328691,0,3,0
36249,203035,0,2,0
36250,198642,0,2,0
36251,28502,0,3,0
36252,12250,0,2,0
36253,265694,0,3,0
36254,395931,0,2,0
36255,142558,0,2,0
36256,199425,0,1,0
36257,64046,0,2,0
36258,44689,0,2,0
36259,4193,0,3,0
36260,30100,0,2,0
36261,1712,0,2,0
36262,397952,0,7,0
36263,23731,0,4,0
36264,268660,0,1,0
36265,271076,0,6,0
36266,152543,0,1,0
36267,32815,0,1,0
36268,198515,0,2,0
36269,262940,0,4,0
36270,19600,0,2,0
36271,133006,0,2,0
36272,45931,0,4,0
36273,328558,0,2,0
36274,29807,0,2,0
36275,27309,0,2,0
36276,394410,0,2,0
36277,46279,0,3,0
36278,14425,0,1,0
36279,206062,0,1,0
36280,264918,0,2,0
36281,203878,0,1,0
36282,144431,0,1,0
36283,265771,0,2,0
36284,271209,0,1,0
36285,61429,0,2,0
36286,58740,0,1,0
36287,136503,0,1,0
36288,268113,0,4,0
36289,270892,0,1,0
36290,2735,0,2,0
36291,144933,0,1,0
36292,271567,0,1,0
36293,38862,0,3,0
36294,28270,0,1,0
36295,328162,0,4,0
36296,1600,0,1,0
36297,134060,0,2,0
36298,57093,0,2,0
36299,393383,0,1,0
36300,54956,0,1,0
36301,38145,0,2,0
36302,56209,0,4,0
36303,46820,0,2,0
36304,329193,0,1,0
36305,273233,0,2,0
36306,8547,0,2,0
36307,198401,0,4,0
36308,197744,0,2,0
36309,30513,0,2,0
36310,58703,0,2,0
36311,44463,0,2,0
36312,150021,0,3,0
36313,16987,0,3,0
36314,327833,0,1,0
36315,204310,0,11,0
36316,52950,0,4,0
36317,136941,0,3,0
36318,30478,0,1,0
36319,152989,0,1,0
36320,199496,0,8,0
36321,135456,0,3,0
36322,11739,0,8,0
36323,401209,0,1,0
36324,272501,0,5,0
36325,43079,0,1,0
36326,61956,0,2,0
36327,4907,0,3,0
36328,9266,0,5,0
36329,43916,0,1,0
36330,267701,0,2,0
36331,210153,0,1,0
36332,48873,0,4,0
36333,396130,0,2,0
36334,24178,0,2,0
36335,55063,0,2,0
36336,272345,0,2,0
36337,2108,0,6,0
36338,145802,0,1,0
36339,8131,0,2,0
36340,20529,0,1,0
36341,35334,0,1,0
36342,58597,0,1,0
36343,140259,0,1,0
36344,50013,0,2,0
36345,9575,0,2,0
36346,141405,0,2,0
36347,39212,0,2,0
36348,271096,0,3,0
36349,264450,0,5,0
36350,12659,0,1,0
36351,27274,0,1,0
36352,144992,0,1,0
36353,18898,0,4,0
36354,21513,0,1,0
36355,2041,0,1,0
36356,26054,0,2,0
36357,135863,0,2,0
36358,132046,0,10,0
36359,263848,0,1,0
36360,25566,0,1,0
36361,201438,0,2,0
36362,32643,0,1,0
36363,46946,0,1,0
36364,133431,0,1,0
36365,4902,0,1,0
36366,205442,0,2,0
36367,149340,0,2,0
36368,45271,0,2,0
36369,19405,0,2,0
36370,395682,0,2,0
36371,17577,0,1,0
36372,54690,0,4,0
36373,2575,0,2,0
36374,9042,0,2,0
36375,7774,0,2,0
36376,399582,0,2,0
36377,133066,0,1,0
36378,208084,0,1,0
36379,211949,0,2,0
36380,45894,0,1,0
36381,146552,0,1,0
36382,208111,0,2,0
36383,38108,0,1,0
36384,50672,0,4,0
36385,43859,0,3,0
36386,46149,0,1,0
36387,149178,0,2,0
36388,214504,0,3,0
36389,62374,0,1,0
36390,60126,0,1,0
36391,329041,0,1,0
36392,137197,0,1,0
36393,145892,0,1,0
36394,269126,0,1,0
36395,396702,0,1,0
36396,271370,0,2,0
36397,394736,0,2,0
36398,266685,0,2,0
36399,131349,0,1,0
36400,40252,0,3,0
36401,20131,0,2,0
36402,262543,0,1,0
36403,29430,0,6,0
36404,273866,0,1,0
36405,61646,0,1,0
36406,268477,0,2,0
36407,45910,0,2,0
36408,144607,0,1,0
36409,201951,0,1,0
36410,146400,0,1,0
36411,265106,0,5,0
36412,396949,0,2,0
36413,201193,0,3,0
36414,61725,0,2,0
36415,137955,0,8,0
36416,22713,0,2,0
36417,134562,0,3,0
36418,38562,0,5,0
36419,395167,0,1,0
36420,138933,0,1,0
36421,37979,0,1,0
36422,19316,0,4,0
36423,394347,0,3,0
36424,41231,0,5,0
36425,21759,0,2,0
36426,396333,0,1,0
36427,215521,0,2,0
36428,153318,0,1,0
36429,54532,0,1,0
36430,34654,0,2,0
36431,62212,0,1,0
36432,10022,0,5,0
36433,214330,0,2,0
36434,143786,0,1,0
36435,262809,0,4,0
36436,57561,0,1,0
36437,26935,0,1,0
36438,57675,0,3,0
36439,31241,0,2,0
36440,41538,0,3,0
36441,141171,0,1,0
36442,31807,0,2,0
36443,63344,0,3,0
36444,213483,0,2,0
36445,196801,0,2,0
36446,49821,0,10,0
36447,40277,0,2,0
36448,266316,0,2,0
36449,52186,0,3,0
36450,5409,0,17,0
36451,64031,0,2,0
36452,202463,0,1,0
36453,201514,0,4,0
36454,18588,0,1,0
36455,274521,0,1,0
36456,3725,0,1,0
36457,31754,0,1,0
36458,393951,0,1,0
36459,59538,0,6,0
36460,216444,0,10,0
36461,395325,0,1,0
36462,32617,0,2,0
36463,134682,0,2,0
36464,263898,0,5,0
36465,52241,0,2,0
36466,19652,0,2,0
36467,197971,0,2,0
36468,3700,0,4,0
36469,29060,0,1,0
36470,27575,0,1,0
36471,54362,0,2,0
36472,140761,0,2,0
36473,7479,0,3,0
36474,25732,0,2,0
36475,328813,0,1,0
36476,202772,0,1,0
36477,41969,0,2,0
36478,22050,0,1,0
36479,198019,0,1,0
36480,144332,0,1,0
36481,34134,0,1,0
36482,395214,0,2,0
36483,133471,0,2,0
36484,196624,0,7,0
36485,270427,0,3,0
36486,268116,0,1,0
36487,151976,0,2,0
36488,26819,0,3,0
36489,146184,0,1,0
36490,41228,0,1,0
36491,265210,0,1,0
36492,266420,0,6,0
36493,263782,0,2,0
36494,20679,0,3,0
36495,134217,0,1,0
36496,263981,0,2,0
36497,31236,0,1,0
36498,207308,0,3,0
36499,398545,0,1,0
36500,199306,0,2,0
36501,41525,0,1,0
36502,201641,0,5,0
36503,197785,0,1,0
36504,41372,0,1,0
36505,273424,0,1,0
36506,146104,0,1,0
36507,153148,0,1,0
36508,200475,0,1,0
36509,143442,0,1,0
36510,153272,0,1,0
36511,143625,0,1,0
36512,205174,0,1,0
36513,152983,0,1,0
36514,208278,0,1,0
36515,266921,0,6,0
36516,200184,0,12,0
36517,50685,0,2,0
36518,134493,0,1,0
36519,143157,0,1,0
36520,207860,0,2,0
36521,139068,0,1,0
36522,48926,0,1,0
36523,24580,0,1,0
36524,267570,0,2,0
36525,46416,0,10,0
36526,394702,0,2,0
36527,50398,0,8,0
36528,12113,0,1,0
36529,201250,0,3,0
36530,32859,0,3,0
36531,54772,0,2,0
36532,62540,0,1,0
36533,398030,0,1,0
36534,61207,0,1,0
36535,36165,0,7,0
36536,272142,0,1,0
36537,29700,0,1,0
36538,40471,0,3,0
36539,143815,0,1,0
36540,152491,0,1,0
36541,393642,0,2,0
36542,207038,0,2,0
36543,22955,0,2,0
36544,210948,0,1,0
36545,38,0,2,0
36546,135542,0,6,0
36547,52203,0,3,0
36548,132018,0,2,0
36549,30183,0,2,0
36550,215666,0,1,0
36551,51791,0,3,0
36552,23390,0,1,0
36553,21912,0,1,0
36554,54765,0,1,0
36555,150265,0,6,0
36556,215715,0,2,0
36557,213547,0,1,0
36558,208744,0,4,0
36559,59898,0,1,0
36560,265946,0,1,0
36561,398938,0,2,0
36562,266377,0,1,0
36563,394902,0,2,0
36564,271068,0,6,0
36565,52685,0,4,0
36566,8511,0,4,0
36567,150959,0,3,0
36568,136409,0,1,0
36569,265193,0,3,0
36570,151843,0,1,0
36571,264328,0,1,0
36572,134417,0,2,0
36573,397110,0,1,0
36574,62756,0,1,0
36575,52640,0,5,0
36576,213765,0,1,0
36577,335,0,1,0
36578,264529,0,2,0
36579,272589,0,1,0
36580,63479,0,4,0
36581,329579,0,1,0
36582,39306,0,1,0
36583,151664,0,1,0
36584,263032,0,5,0
36585,131759,0,2,0
36586,44736,0,1,0
36587,265189,0,7,0
36588,47075,0,1,0
36589,270934,0,3,0
36590,401291,0,1,0
36591,213893,0,2,0
36592,139741,0,1,0
36593,266082,0,6,0
36594,212119,0,3,0
36595,13596,0,2,0
36596,209512,0,3,0
36597,397814,0,1,0
36598,143132,0,1,0
36599,208769,0,1,0
36600,34024,0,1,0
36601,203653,0,2,0
36602,35917,0,2,0
36603,216095,0,1,0
36604,26289,0,2,0
36605,399886,0,2,0
36606,29039,0,2,0
36607,138692,0,1,0
36608,27562,0,2,0
36609,200723,0,1,0
36610,59695,0,1,0
36611,328661,0,4,0
36612,135298,0,3,0
36613,7630,0,5,0
36614,39271,0,8,0
36615,146315,0,1,0
36616,34901,0,2,0
36617,138947,0,3,0
36618,199255,0,1,0
36619,393404,0,1,0
36620,62679,0,1,0
36621,54393,0,2,0
36622,14427,0,3,0
36623,267729,0,3,0
36624,206561,0,1,0
36625,210054,0,2,0
36626,209823,0,30,0
36627,141418,0,1,0
36628,133693,0,3,0
36629,150838,0,1,0
36630,393377,0,1,0
36631,262529,0,1,0
36632,33845,0,10,0
36633,54530,0,1,0
36634,393629,0,1,0
36635,215557,0,1,0
36636,142922,0,1,0
36637,17281,0,1,0
36638,213368,0,1,0
36639,132658,0,3,0
36640,3927,0,2,0
36641,49524,0,7,0
36642,1945,0,2,0
36643,137485,0,2,0
36644,32520,0,1,0
36645,25491,0,1,0
36646,199484,0,3,0
36647,63165,0,2,0
36648,43140,0,3,0
36649,213252,0,1,0
36650,33717,0,6,0
36651,267091,0,1,0
36652,27766,0,2,0
36653,14334,0,2,0
36654,36106,0,2,0
36655,132309,0,4,0
36656,328142,0,2,0
36657,136905,0,1,0
36658,30336,0,4,0
36659,24588,0,1,0
36660,64108,0,2,0
36661,50572,0,5,0
36662,143532,0,1,0
36663,64246,0,1,0
36664,394687,0,2,0
36665,144478,0,1,0
36666,209178,0,1,0
36667,143494,0,1,0
36668,139869,0,2,0
36669,137250,0,1,0
36670,59942,0,1,0
36671,329597,0,3,0
36672,266736,0,1,0
36673,143522,0,1,0
36674,47946,0,1,0
36675,43279,0,2,0
36676,22394,0,2,0
36677,213087,0,1,0
36678,213524,0,1,0
36679,51615,0,2,0
36680,204156,0,2,0
36681,34826,0,1,0
36682,269208,0,2,0
36683,209357,0,1,0
36684,138454,0,2,0
36685,399182,0,1,0
36686,196674,0,6,0
36687,32942,0,2,0
36688,46504,0,2,0
36689,65343,0,1,0
36690,213234,0,8,0
36691,268419,0,2,0
36692,400742,0,1,0
36693,58265,0,2,0
36694,15086,0,3,0
36695,42193,0,1,0
36696,216183,0,5,0
36697,266030,0,4,0
36698,46539,0,4,0
36699,38719,0,16,0
36700,9276,0,1,0
36701,211438,0,1,0
36702,63972,0,2,0
36703,50409,0,1,0
36704,268528,0,3,0
36705,329232,0,1,0
36706,54339,0,3,0
36707,214242,0,1,0
36708,48340,0,1,0
36709,209850,0,1,0
36710,58599,0,2,0
36711,273122,0,1,0
36712,266155,0,2,0
36713,214599,0,1,0
36714,22904,0,2,0
36715,146074,0,1,0
36716,31746,0,3,0
36717,41029,0,2,0
36718,206346,0,3,0
36719,36432,0,3,0
36720,213904,0,1,0
36721,25074,0,1,0
36722,136771,0,1,0
36723,20383,0,3,0
36724,56260,0,1,0
36725,210675,0,1,0
36726,152106,0,1,0
36727,40002,0,2,0
36728,48181,0,1,0
36729,62252,0,2,0
36730,48555,0,1,0
36731,395014,0,2,0
36732,149512,0,1,0
36733,270215,0,2,0
36734,153478,0,1,0
36735,328623,0,1,0
36736,60527,0,2,0
36737,209947,0,1,0
36738,150046,0,1,0
36739,21145,0,2,0
36740,143517,0,1,0
36741,32674,0,4,0
36742,135141,0,1,0
36743,57489,0,2,0
36744,216153,0,3,0
36745,20958,0,2,0
36746,395594,0,2,0
36747,57486,0,1,0
36748,399404,0,3,0
36749,396831,0,2,0
36750,202773,0,1,0
36751,268221,0,6,0
36752,27928,0,3,0
36753,140764,0,2,0
36754,214121,0,1,0
36755,22534,0,4,0
36756,51690,0,1,0
36757,43043,0,1,0
36758,266654,0,1,0
36759,395156,0,2,0
36760,270988,0,1,0
36761,139032,0,2,0
36762,142384,0,2,0
36763,268226,0,2,0
36764,35025,0,4,0
36765,18484,0,2,0
36766,263930,0,2,0
36767,145686,0,1,0
36768,19342,0,5,0
36769,143004,0,1,0
36770,133388,0,2,0
36771,200943,0,1,0
36772,63331,0,1,0
36773,204623,0,2,0
36774,55131,0,2,0
36775,57589,0,2,0
36776,21727,0,3,0
36777,153796,0,1,0
36778,45655,0,2,0
36779,144818,0,1,0
36780,141752,0,1,0
36781,396024,0,2,0
36782,141945,0,1,0
36783,43423,0,3,0
36784,21124,0,1,0
36785,56141,0,3,0
36786,393344,0,1,0
36787,212713,0,1,0
36788,200551,0,1,0
36789,16897,0,1,0
36790,268956,0,3,0
36791,131281,0,2,0
36792,135308,0,1,0
36793,214432,0,6,0
36794,29302,0,1,0
36795,32309,0,2,0
36796,398320,0,2,0
36797,267741,0,1,0
36798,216243,0,1,0
36799,138523,0,2,0
36800,51404,0,2,0
36801,60302,0,2,0
36802,267339,0,3,0
36803,11874,0,2,0
36804,57152,0,12,0
36805,45368,0,2,0
36806,5598,0,2,0
36807,59559,0,3,0
36808,903,0,2,0
36809,63287,0,5,0
36810,152233,0,1,0
36811,269915,0,1,0
36812,207405,0,1,0
36813,14479,0,2,0
36814,44396,0,1,0
36815,54943,0,2,0
36816,271335,0,5,0
36817,143998,0,1,0
36818,63784,0,1,0
36819,54531,0,3,0
36820,21761,0,2,0
36821,198031,0,1,0
36822,270128,0,2,0
36823,58912,0,2,0
36824,22089,0,2,0
36825,44788,0,19,0
36826,22249,0,2,0
36827,395030,0,2,0
36828,41203,0,3,0
36829,144634,0,1,0
36830,30192,0,1,0
36831,1089,0,1,0
36832,140479,0,4,0
36833,47645,0,4,0
36834,51654,0,2,0
36835,199883,0,3,0
36836,19800,0,2,0
36837,213459,0,1,0
36838,152177,0,1,0
36839,55270,0,5,0
36840,201949,0,10,0
36841,199480,0,1,0
36842,36993,0,2,0
36843,199148,0,4,0
36844,136912,0,1,0
36845,212932,0,2,0
36846,209969,0,1,0
36847,17188,0,1,0
36848,19184,0,1,0
36849,34574,0,3,0
36850,20626,0,7,0
36851,32591,0,1,0
36852,273703,0,4,0
36853,43771,0,2,0
36854,264228,0,6,0
36855,199810,0,1,0
36856,197803,0,1,0
36857,26569,0,2,0
36858,24396,0,4,0
36859,397756,0,2,0
36860,141897,0,1,0
36861,49603,0,1,0
36862,266271,0,2,0
36863,269890,0,1,0
36864,146317,0,1,0
36865,264832,0,2,0
36866,274125,0,1,0
36867,197589,0,6,0
36868,273201,0,1,0
36869,263596,0,7,0
36870,201292,0,1,0
36871,207893,0,3,0
36872,50728,0,2,0
36873,145337,0,1,0
36874,201221,0,1,0
36875,397280,0,1,0
36876,271496,0,5,0
36877,54471,0,2,0
36878,38414,0,1,0
36879,17955,0,8,0
36880,263709,0,1,0
36881,271273,0,4,0
36882,143267,0,1,0
36883,272727,0,2,0
36884,205078,0,2,0
36885,22069,0,2,0
36886,269516,0,1,0
36887,63249,0,2,0
36888,11121,0,1,0
36889,140204,0,2,0
36890,139816,0,2,0
36891,7721,0,6,0
36892,56909,0,4,0
36893,131881,0,1,0
36894,55507,0,2,0
36895,143401,0,1,0
36896,21077,0,2,0
36897,149117,0,1,0
36898,141556,0,1,0
36899,41848,0,1,0
36900,197163,0,1,0
36901,57326,0,1,0
36902,36280,0,2,0
36903,29306,0,1,0
36904,57367,0,3,0
36905,63959,0,3,0
36906,144726,0,1,0
36907,213154,0,4,0
36908,152578,0,1,0
36909,40010,0,1,0
36910,397523,0,2,0
36911,37275,0,2,0
36912,264078,0,2,0
36913,64457,0,3,0
36914,28033,0,2,0
36915,145702,0,1,0
36916,145785,0,1,0
36917,59536,0,3,0
36918,23555,0,2,0
36919,393992,0,1,0
36920,57955,0,2,0
36921,44888,0,1,0
36922,63781,0,4,0
36923,137078,0,1,0
36924,37934,0,1,0
36925,268209,0,5,0
36926,397498,0,2,0
36927,19836,0,1,0
36928,59279,0,4,0
36929,142683,0,1,0
36930,203869,0,2,0
36931,145365,0,1,0
36932,264496,0,9,0
36933,46453,0,4,0
36934,50474,0,6,0
36935,327754,0,5,0
36936,201367,0,1,0
36937,396391,0,1,0
36938,31144,0,2,0
36939,141431,0,2,0
36940,210378,0,2,0
36941,42159,0,1,0
36942,52139,0,1,0
36943,36909,0,4,0
36944,51861,0,7,0
36945,25093,0,1,0
36946,142789,0,1,0
36947,213528,0,1,0
36948,152757,0,3,0
36949,401108,0,2,0
36950,209791,0,1,0
36951,833,0,1,0
36952,269483,0,5,0
36953,264830,0,3,0
36954,51361,0,1,0
36955,20581,0,1,0
36956,58192,0,1,0
36957,212406,0,3,0
36958,60036,0,1,0
36959,47803,0,1,0
36960,58616,0,4,0
36961,395408,0,2,0
36962,205087,0,2,0
36963,59323,0,2,0
36964,401831,0,1,0
36965,206279,0,2,0
36966,401555,0,1,0
36967,397275,0,1,0
36968,273091,0,1,0
36969,202383,0,2,0
36970,11988,0,1,0
36971,401701,0,3,0
36972,137061,0,3,0
36973,60844,0,1,0
36974,12055,0,1,0
36975,142981,0,1,0
36976,210068,0,2,0
36977,19435,0,3,0
36978,328376,0,1,0
36979,214214,0,1,0
36980,12630,0,3,0
36981,213629,0,1,0
36982,270431,0,2,0
36983,197273,0,3,0
36984,214973,0,1,0
36985,268103,0,1,0
36986,202740,0,1,0
36987,145339,0,1,0
36988,35441,0,1,0
36989,44795,0,1,0
36990,61835,0,1,0
36991,56156,0,1,0
36992,12895,0,5,0
36993,204723,0,1,0
36994,203372,0,14,0
36995,400457,0,1,0
36996,135431,0,1,0
36997,57822,0,1,0
36998,27897,0,3,0
36999,21884,0,1,0
37000,213263,0,1,0
37001,271656,0,1,0
37002,139213,0,2,0
37003,14570,0,1,0
37004,272006,0,2,0
37005,202160,0,1,0
37006,394969,0,1,0
37007,140456,0,3,0
37008,32599,0,2,0
37009,393749,0,2,0
37010,138576,0,1,0
37011,44405,0,2,0
37012,141648,0,1,0
37013,37449,0,2,0
37014,58119,0,1,0
37015,205631,0,1,0
37016,51757,0,1,0
37017,329325,0,2,0
37018,37392,0,1,0
37019,137651,0,4,0
37020,394227,0,1,0
37021,41035,0,3,0
37022,35101,0,1,0
37023,59721,0,4,0
37024,144929,0,1,0
37025,23194,0,1,0
37026,211071,0,3,0
37027,329156,0,1,0
37028,202292,0,1,0
37029,393935,0,2,0
37030,393413,0,2,0
37031,22464,0,2,0
37032,133308,0,2,0
37033,266631,0,4,0
37034,262831,0,1,0
37035,209900,0,1,0
37036,263963,0,2,0
37037,23728,0,2,0
37038,150737,0,1,0
37039,214143,0,6,0
37040,39620,0,1,0
37041,41906,0,3,0
37042,398269,0,2,0
37043,263633,0,2,0
37044,262296,0,4,0
37045,198032,0,2,0
37046,11700,0,4,0
37047,8122,0,1,0
37048,266061,0,2,0
37049,3856,0,41,0
37050,35381,0,1,0
37051,45610,0,1,0
37052,152199,0,1,0
37053,262685,0,2,0
37054,18696,0,1,0
37055,211306,0,4,0
37056,268738,0,8,0
37057,5663,0,2,0
37058,208286,0,2,0
37059,38162,0,1,0
37060,203848,0,2,0
37061,42811,0,1,0
37062,205047,0,2,0
37063,152852,0,1,0
37064,18537,0,1,0
37065,400553,0,1,0
37066,197801,0,2,0
37067,61717,0,3,0
37068,19053,0,2,0
37069,60341,0,4,0
37070,151775,0,1,0
37071,48172,0,4,0
37072,137890,0,1,0
37073,10821,0,3,0
37074,51787,0,1,0
37075,199864,0,1,0
37076,31124,0,1,0
37077,9353,0,2,0
37078,266572,0,1,0
37079,399747,0,1,0
37080,212664,0,1,0
37081,61824,0,1,0
37082,397057,0,1,0
37083,45345,0,1,0
37084,152599,0,3,0
37085,40226,0,2,0
37086,30091,0,2,0
37087,40695,0,4,0
37088,40324,0,1,0
37089,13246,0,3,0
37090,62444,0,1,0
37091,201564,0,2,0
37092,134775,0,1,0
37093,6379,0,7,0
37094,11003,0,2,0
37095,42105,0,1,0
37096,6419,0,4,0
37097,59817,0,2,0
37098,15466,0,14,0
37099,63137,0,2,0
37100,136827,0,1,0
37101,48700,0,1,0
37102,25985,0,2,0
37103,272440,0,3,0
37104,25299,0,1,0
37105,145094,0,1,0
37106,199456,0,2,0
37107,42488,0,2,0
37108,16481,0,2,0
37109,19182,0,1,0
37110,215314,0,2,0
37111,54786,0,1,0
37112,136991,0,1,0
37113,10697,0,1,0
37114,395582,0,1,0
37115,215310,0,1,0
37116,271073,0,3,0
37117,9941,0,2,0
37118,138609,0,1,0
37119,5773,0,1,0
37120,54841,0,4,0
37121,400218,0,2,0
37122,139241,0,1,0
37123,197420,0,3,0
37124,328027,0,1,0
37125,40374,0,1,0
37126,268547,0,2,0
37127,264030,0,1,0
37128,272950,0,1,0
37129,16096,0,1,0
37130,139460,0,7,0
37131,59217,0,9,0
37132,393746,0,1,0
37133,55337,0,1,0
37134,151361,0,1,0
37135,197111,0,2,0
37136,265164,0,1,0
37137,204332,0,9,0
37138,55340,0,2,0
37139,262929,0,1,0
37140,396910,0,2,0
37141,56748,0,2,0
37142,215708,0,1,0
37143,145634,0,1,0
37144,42833,0,1,0
37145,143363,0,1,0
37146,48698,0,2,0
37147,23016,0,2,0
37148,212033,0,3,0
37149,208311,0,2,0
37150,215514,0,5,0
37151,268174,0,6,0
37152,139447,0,3,0
37153,47951,0,1,0
37154,34969,0,3,0
37155,13543,0,2,0
37156,141691,0,1,0
37157,32274,0,1,0
37158,152481,0,1,0
37159,400154,0,1,0
37160,274252,0,1,0
37161,269935,0,1,0
37162,136857,0,2,0
37163,56368,0,19,0
37164,41987,0,4,0
37165,48809,0,2,0
37166,65200,0,1,0
37167,3161,0,1,0
37168,206571,0,2,0
37169,19663,0,2,0
37170,22402,0,4,0
37171,60612,0,3,0
37172,33197,0,3,0
37173,139904,0,2,0
37174,210856,0,2,0
37175,31726,0,8,0
37176,38138,0,1,0
37177,206008,0,1,0
37178,137354,0,2,0
37179,328951,0,2,0
37180,25853,0,4,0
37181,140110,0,3,0
37182,23427,0,1,0
37183,151702,0,1,0
37184,147008,0,1,0
37185,148996,0,2,0
37186,150003,0,2,0
37187,25253,0,2,0
37188,196730,0,4,0
37189,62077,0,4,0
37190,29839,0,2,0
37191,38431,0,2,0
37192,262791,0,7,0
37193,32667,0,1,0
37194,206613,0,1,0
37195,47713,0,1,0
37196,144516,0,1,0
37197,268291,0,1,0
37198,273529,0,1,0
37199,265573,0,1,0
37200,57150,0,1,0
37201,28128,0,1,0
37202,50833,0,3,0
37203,21362,0,1,0
37204,204558,0,16,0
37205,133202,0,1,0
37206,46670,0,4,0
37207,145653,0,1,0
37208,208212,0,1,0
37209,59865,0,28,0
37210,1115,0,1,0
37211,203667,0,3,0
37212,47808,0,2,0
37213,54489,0,3,0
37214,53263,0,2,0
37215,48723,0,1,0
37216,152206,0,1,0
37217,44385,0,1,0
37218,32691,0,2,0
37219,269956,0,4,0
37220,271001,0,1,0
37221,60688,0,1,0
37222,267212,0,4,0
37223,813,0,1,0
37224,263212,0,2,0
37225,136172,0,2,0
37226,30232,0,2,0
37227,52086,0,3,0
37228,263606,0,7,0
37229,398038,0,3,0
37230,9712,0,2,0
37231,46452,0,1,0
37232,393712,0,1,0
37233,47648,0,11,0
37234,397743,0,5,0
37235,54523,0,3,0
37236,48806,0,3,0
37237,46662,0,2,0
37238,200915,0,1,0
37239,206906,0,2,0
37240,17962,0,4,0
37241,263488,0,2,0
37242,27674,0,1,0
37243,274567,0,1,0
37244,208014,0,3,0
37245,51684,0,7,0
37246,266172,0,3,0
37247,145036,0,1,0
37248,400427,0,4,0
37249,46636,0,3,0
37250,201118,0,3,0
37251,17267,0,2,0
37252,150302,0,1,0
37253,198492,0,2,0
37254,2683,0,3,0
37255,15073,0,2,0
37256,47129,0,1,0
37257,149725,0,2,0
37258,56948,0,2,0
37259,48527,0,3,0
37260,197777,0,2,0
37261,203738,0,1,0
37262,27880,0,1,0
37263,60048,0,2,0
37264,58789,0,1,0
37265,54801,0,16,0
37266,48303,0,17,0
37267,141879,0,1,0
37268,48059,0,1,0
37269,273563,0,4,0
37270,145014,0,1,0
37271,269927,0,2,0
37272,215237,0,1,0
37273,206291,0,2,0
37274,202578,0,1,0
37275,28555,0,4,0
37276,197175,0,1,0
37277,58268,0,1,0
37278,27324,0,2,0
37279,266535,0,3,0
37280,26611,0,1,0
37281,138204,0,1,0
37282,58404,0,5,0
37283,145864,0,1,0
37284,395728,0,2,0
37285,56995,0,1,0
37286,61427,0,1,0
37287,266138,0,4,0
37288,215342,0,1,0
37289,11519,0,5,0
37290,39510,0,2,0
37291,139566,0,1,0
37292,134850,0,2,0
37293,139627,0,1,0
37294,137680,0,2,0
37295,9849,0,2,0
37296,23018,0,3,0
37297,153563,0,1,0
37298,28234,0,4,0
37299,207237,0,1,0
37300,11580,0,2,0
37301,143619,0,1,0
37302,215656,0,1,0
37303,51420,0,2,0
37304,64090,0,2,0
37305,212047,0,2,0
37306,15195,0,1,0
37307,398378,0,5,0
37308,46456,0,1,0
37309,30902,0,1,0
37310,63733,0,4,0
37311,9968,0,2,0
37312,48500,0,7,0
37313,3952,0,1,0
37314,327921,0,3,0
37315,206235,0,2,0
37316,62012,0,2,0
37317,51378,0,2,0
37318,267001,0,1,0
37319,147308,0,1,0
37320,140430,0,1,0
37321,37006,0,1,0
37322,211242,0,1,0
37323,34127,0,2,0
37324,262247,0,3,0
37325,264181,0,1,0
37326,265065,0,2,0
37327,17133,0,1,0
37328,270373,0,2,0
37329,270580,0,1,0
37330,149195,0,2,0
37331,23273,0,2,0
37332,151808,0,2,0
37333,27936,0,2,0
37334,152121,0,1,0
37335,141872,0,1,0
37336,44406,0,1,0
37337,57650,0,1,0
37338,153106,0,2,0
37339,55383,0,1,0
37340,209937,0,1,0
37341,17928,0,1,0
37342,268385,0,6,0
37343,18256,0,3,0
37344,212604,0,4,0
37345,52882,0,2,0
37346,202133,0,2,0
37347,6649,0,1,0
37348,59792,0,2,0
37349,4577,0,1,0
37350,197311,0,2,0
37351,202825,0,1,0
37352,145363,0,1,0
37353,215379,0,2,0
37354,151432,0,1,0
37355,265177,0,1,0
37356,65020,0,1,0
37357,132661,0,2,0
37358,133411,0,1,0
37359,206502,0,2,0
37360,270660,0,1,0
37361,18543,0,2,0
37362,50839,0,2,0
37363,143398,0,1,0
37364,132540,0,2,0
37365,36239,0,4,0
37366,63020,0,1,0
37367,143474,0,1,0
37368,210341,0,2,0
37369,146944,0,3,0
37370,211294,0,2,0
37371,11204,0,2,0
37372,265897,0,1,0
37373,202262,0,8,0
37374,56516,0,1,0
37375,22405,0,1,0
37376,215229,0,2,0
37377,151012,0,1,0
37378,200376,0,1,0
37379,142709,0,1,0
37380,47155,0,6,0
37381,44172,0,3,0
37382,206719,0,1,0
37383,395751,0,2,0
37384,18632,0,4,0
37385,213544,0,1,0
37386,58111,0,2,0
37387,145715,0,1,0
37388,17666,0,9,0
37389,268509,0,8,0
37390,10002,0,5,0
37391,53306,0,3,0
37392,268420,0,1,0
37393,140871,0,3,0
37394,3364,0,2,0
37395,212715,0,2,0
37396,16763,0,2,0
37397,328874,0,4,0
37398,212073,0,3,0
37399,41679,0,2,0
37400,196992,0,1,0
37401,138699,0,15,0
37402,207018,0,1,0
37403,138976,0,2,0
37404,38596,0,1,0
37405,16517,0,1,0
37406,39166,0,2,0
37407,153313,0,1,0
